num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Wind_Speed_kmh,cat__Crop_Growth_Stage,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
5.4894146065644565,28.80952167534465,0.522002089117734,3.264333217271237,39.55340137548547,85.3655453520123,31.63295830394373,9.90316939412593,14.63,Flowering,9.17,No,41.32,North,60.44247997928839,391.1016553147244,0.1143335230845847,8.122191958803002
5.435634648921214,22.44891652134141,1.0888157526383864,1.2257354176242337,39.0893510325979,71.58037077796314,517.5410253443305,4.702910234052524,14.58,Flowering,3.25,No,59.24,Central,539.989941865672,183.9427288555128,0.4047367324709702,7.907986145569
5.933506501625627,13.88414147518527,1.2735281389792017,2.199733069842217,36.69809528771216,72.22755414548172,1270.698809111989,4.386673879117858,15.64,Vegetative,3.79,No,66.77,South,1284.5829505871743,160.88766051825803,0.3504060102961657,7.882136968612098
5.552284939402127,30.691204172246756,0.4582462586344629,3.267875207853641,40.02005863471719,86.524661770104,30.362269182506317,9.819932615439438,14.63,Flowering,9.17,No,41.32,North,61.053473354753066,392.7451123800304,0.1015108831382795,8.148992379515196
5.4361734493803695,19.430516619104047,0.6379218136129488,0.3675170112488068,37.59147271664445,55.16861135923769,1014.8867399221348,9.000333289761693,13.49,Vegetative,12.05,No,38.88,Central,1034.3172565412387,338.65438716351724,0.3564421360803806,7.622646174081026
6.051328053758792,12.54326458524393,0.8208158614476971,2.265099134048107,30.77622778025754,29.082964334466755,64.5469747031654,10.418060050155436,4.66,Vegetative,13.58,No,48.64,West,77.09023928840932,319.94377501143515,0.2380075969461482,6.794291629645935
7.617259159703868,11.633683515201168,1.3379443697779003,2.418778823109394,34.69057663762542,68.73573914542327,357.3491521066905,8.02507462162873,13.93,Flowering,13.16,No,44.01,North,368.98283562189175,278.40892912844384,0.3305209447255753,7.775903087518121
6.333223611756669,23.08810463386749,0.9927916513708523,3.03529532915116,32.163485105328995,60.29779900693147,136.45465483522946,7.7625095622288,13.75,Vegetative,4.76,No,118.43,Central,159.54275946909695,244.60398059953928,0.2201395810059106,7.559881656950211
6.906938145160899,12.784543087099458,0.5713393806455378,2.827847630644322,30.95688700322915,31.532807591952903,753.1734743887306,6.157321238708924,19.27,Vegetative,13.37,No,45.79,South,765.95801747583,190.2896200691559,0.1420163557827629,6.869595374230466
7.506403183185271,12.351548655954009,0.7141239072988843,0.4938834735593731,20.538289378245977,43.60722624912791,177.89709615769817,8.350901533882142,16.52,Vegetative,6.88,No,66.6,North,190.24864481365216,171.49520174516226,0.3937351086144012,6.797948852686494
6.6456922465782,12.70571164139831,0.9126222065698106,2.338168775005244,39.25234164929455,62.52653942640508,2294.6806062968,9.88993740913878,16.97,Flowering,1.91,No,99.15,Central,2307.3863179381983,387.3052471137242,0.2680022460806847,7.7493682993901905
6.1743883238867046,12.156645657437476,0.7309944770817904,0.7253828009684957,35.94209944450996,65.68610100421105,1728.6264482321722,5.871689028950416,17.71,Flowering,14.06,No,21.77,North,1740.7830938896095,211.0586310705597,0.3760675731274356,7.765762635097938
7.537041019863296,16.160226011457517,0.6549000241286387,0.8847182498170729,20.08558682537077,61.72333282390735,67.96681500840577,7.708367972337728,12.37,Flowering,8.17,No,103.47,South,84.1270410198633,153.3175625191084,0.298098918568379,7.116846248551229
6.000846305013122,40.43362853614169,0.6078416475892781,1.201646035787798,39.1713120473976,62.74210257136326,271.90434486544183,10.61018629695379,11.32,Vegetative,3.47,No,60.06,North,312.33797340158355,415.67124818844906,0.239443757006714,7.801490832065456
6.968810939006543,20.194356564813617,1.068811706428633,0.993663073804451,32.71811975026365,75.05573433776688,229.3440623692536,5.000494802562199,3.85,Vegetative,1.55,Yes,83.86,East,249.53841893406724,163.26525875358746,0.4276646511116619,7.796287586471493
5.356591321457743,15.010910578023474,0.5422498100518783,2.6875411360535706,36.97477660092719,30.710256511865783,2164.2669584840505,10.754013585385776,19.26,Flowering,14.58,No,17.46,Central,2179.277869062073,397.6022275727536,0.1503810199778461,6.992293549048005
7.226501376292925,19.503458043183716,1.3927793069921397,2.1218855246172925,34.263032606071576,44.1855166169321,1881.2187260162907,5.23919345045511,12.1,Vegetative,0.47,No,108.29,North,1900.7221840594743,179.6495273165706,0.3761749426208403,7.279995737566702
7.476475450505227,14.927768179483976,1.1935487881631253,2.586863269198852,29.912775013803547,27.717453076795408,292.1160994374231,7.117307644785297,16.6,Vegetative,13.57,Yes,77.16,East,307.04386761690705,205.2590677104446,0.2796762380895116,6.696361805932581
6.066910511362009,22.83563802086616,0.9589883207088794,3.040587515792505,28.80567313763042,29.49430180706,280.42352509475506,9.09765565813919,11.66,Vegetative,8.12,Yes,1.77,North,303.2591631156212,261.9752068220321,0.2147942636634368,6.734830179689747
5.2600333171051705,16.890726184680418,1.35261085055349,0.8909534386382594,14.48934044952992,68.45286843872732,144.9854053581129,4.151798803148459,18.18,Flowering,0.69,No,36.15,Central,161.87613154279333,60.20509122355225,0.5394185135393428,6.900069670237329
5.249963253479994,17.05813586235763,1.2039015170410303,2.604362958136622,35.36824032909689,42.77882671978727,154.80573573578192,5.194276864657356,17.76,Flowering,2.34,No,2.28,North,171.86387159813955,183.1640583836322,0.2935567403533741,7.295253128216611
6.6579692530834205,19.930914308551,0.7161928557155625,2.404974677530494,40.37837508750771,68.9210680431339,212.4061930806863,7.214568618135472,1.26,Flowering,4.04,No,110.69,West,232.3371073892373,290.5426523017846,0.1929004519850841,7.923649538508203
4.847750424310427,12.545752687299371,1.4930657646398795,2.2458527248613507,30.61482406187975,67.01635291267125,1694.0541437855916,5.465096124863187,13.05,Flowering,1.9,No,18.91,North,1706.5998964728908,167.3566571941482,0.3771120834177301,7.621142050733801
5.117943245635546,9.7602079416438,0.5574597049422232,2.5871291717072635,20.524856302926267,44.98350147889545,252.8399100994998,6.157055616752567,13.32,Vegetative,11.58,No,86.16,East,262.6001180411436,125.76819154221424,0.1444164435178522,6.8270150750330725
5.381206863958319,23.168067940152145,1.3628900084127098,2.182055170651404,27.634313462328212,76.06191400671219,292.89640903977494,8.403861425909348,10.93,Vegetative,10.5,Yes,115.42,Central,316.0644769799271,228.83143452633084,0.3996026925455365,7.618272677082512
5.585824636196199,28.12657670084947,0.8356777238809183,2.259842008709948,40.63637439366033,65.3141625155996,80.02028916975789,6.076837288555715,19.04,Vegetative,1.0,No,80.34,Central,108.14686587060734,246.85476955552548,0.2299647490840726,7.8797284427884895
5.895311045400398,12.314837624960312,0.9647454493366728,1.6542393214172324,31.821619479603605,80.0545610980894,219.60426608208212,7.4426168684064145,15.89,Sowing,14.14,No,72.45,Central,231.91910370704247,236.3640207695001,0.3135328851747632,7.840620388208613
7.139583905206159,19.184660261691025,1.3703120710953811,1.6302704616159969,38.36261431740932,45.39344253246509,1510.2699654703124,5.315426497163688,10.21,Flowering,10.95,No,107.29,East,1529.4546257320037,203.1859097932012,0.4181205838919158,7.351441585645813
6.341901332387717,12.161049218541816,0.9051681814884144,2.951361973352246,40.34826507742033,65.2079310624455,2261.216848801014,9.113842794386764,16.97,Flowering,1.91,No,99.15,Central,2273.377898019556,367.68609599684993,0.2051945851376967,7.856060157587662
6.468191163120825,17.938310359249556,1.0084377562781195,2.7733144596994723,35.611548088496484,32.651404289668264,174.12904193782165,6.770788199473638,5.61,Flowering,13.32,Yes,107.39,North,192.0673522970712,241.1059837518105,0.2381243454211412,7.041811156658427
7.258882397705605,15.117842296507176,1.1474289573286995,2.454492866250112,38.67630797840818,75.81243174429967,2293.56604406748,6.471844322482848,18.63,Flowering,14.07,No,12.87,Central,2308.683886363987,250.26006597389647,0.2881724657932523,7.982759876062213
6.461371877609824,21.6649898644873,0.537252610585393,1.3519297707317768,34.97217859370777,48.481189036049344,1158.3614305906356,9.074298474389948,14.55,Vegetative,10.51,No,80.02,South,1180.026420455123,310.97955688580885,0.2004220698685966,7.429320010784831
5.945379107748604,8.7970817881554,0.9412304479520018,1.2246089590400373,41.41046626584912,63.07981801852678,176.80477432533257,10.195691940516571,17.31,Harvest,13.45,No,93.8,Central,185.601856113488,422.1879961117239,0.3755002284855826,7.819274538808002
5.593845561103993,10.544358305443597,1.292534363040336,0.9301250973927528,39.36741621788529,76.97173280990262,2176.009243259702,9.96465636959664,19.26,Flowering,14.58,No,17.46,Central,2186.553601565145,391.39358666125474,0.5374110605733183,8.0129639343272
7.212143834509503,16.950292318902598,1.080443927790712,1.8143293251714692,33.5287173806412,31.38184400774604,20.64389496366568,7.565175524600429,14.62,Sowing,0.82,No,34.36,Central,37.59418728256828,248.1381158374468,0.3214097516154371,6.950040507903629
5.086461019719705,9.845779553961476,1.220851832197786,3.0649019117967526,38.68895459305018,38.31285751452207,67.38511359484117,6.399186882752621,13.51,Harvest,2.21,No,110.78,North,77.23089314880265,244.88375659341975,0.2642912282452254,7.296289931067082
5.850766672365919,13.262060536677096,1.2689314817981066,1.9438524867612683,36.19246299779172,71.89199817126179,1274.8955571183287,4.412721603144062,15.64,Vegetative,3.79,No,66.77,South,1288.1576176550057,159.57664792363795,0.3811257452682941,7.863308108610529
7.659256844618804,17.817154720220422,1.2610120974657943,0.9504614791220756,37.59443346393813,30.549968164563698,1570.2394063364652,5.344516236072514,19.93,Flowering,7.55,No,41.19,South,1588.0565610566855,200.8201992584894,0.5070800226951994,7.046899505438383
5.55080356515598,12.241940440227618,0.5181087668040019,2.387751085140276,18.431386393972897,42.86904440293503,254.54249402294687,7.3507007402786115,13.32,Vegetative,11.58,No,86.16,East,266.7844344631745,128.175314662088,0.1418638046576036,6.647599109709141
7.528036728217288,17.781973283318443,0.3857011684938254,2.0187963214023883,37.34073456434577,69.86500665029098,166.48086643103193,7.843554255624671,14.71,Flowering,3.57,Yes,6.3,Central,184.26283971435035,292.4574133868993,0.1375001777659993,7.862980306579242
5.471539701558325,49.94216591350717,0.7368354482134861,1.7960575373052097,40.68331872886801,57.64558798055993,158.58216343538513,6.2261588062333,15.48,Flowering,9.72,No,100.09,Central,208.52432934889228,253.07077545632092,0.2311697676842286,7.758800432418524
7.819678508287882,16.982307672241735,1.1160898805648365,1.928555792979049,38.314618772347394,54.8761993297115,1989.5265915022787,5.595860959537204,15.96,Vegetative,6.8,No,81.28,Central,2006.5088991745208,212.69977743631728,0.3163972316893622,7.64670895556866
6.6943793724523015,12.88840861892183,0.6227050156492564,1.4541371478917318,34.87310648904552,55.81374869098352,109.2002105962492,9.788097931143271,19.29,Vegetative,2.64,Yes,32.97,North,122.08861921517102,341.34905894126774,0.2761469640934514,7.53581000575396
5.718157431036961,41.82210495865744,0.4083493244511852,1.429193263287274,38.34268650779912,88.11127667948432,28.464059133990563,9.933109457683406,16.51,Flowering,1.03,No,65.48,North,70.28616409264801,380.6333105480225,0.21844071902126,8.124498320312348
5.9295824475528445,19.503580653526093,0.9322150677686326,0.8527287137953289,24.56516767222028,37.15532618970645,140.57861954558177,6.50717519262513,0.72,Flowering,5.02,No,84.75,Central,160.08220019910786,152.83982766073305,0.4059685135946254,6.707124760604417
4.916907419035862,18.074175945352295,1.1512475388718697,2.346487202133722,31.309822756228176,35.146703909048504,150.68747869858717,5.843388043979092,8.67,Flowering,7.15,Yes,60.37,Central,168.7616546439395,177.60651091065293,0.307649217274577,6.969740582856843
5.089098095651445,10.864450232618356,1.048295006510256,2.4507438000167694,35.057729073866746,28.745035928303334,979.5440315614752,7.251606178282377,19.0,Vegetative,9.53,No,102.76,Central,990.4084817940936,253.63060366265432,0.2714353773078766,6.915285649893694
7.00428326325735,13.149180402430716,0.5865191771133869,0.8460531378967072,32.06016499389788,30.87251876053812,83.1213156207011,9.918218340082223,4.66,Vegetative,13.58,No,48.64,West,96.27049602313184,317.6766872209441,0.2778664158895447,6.89486602840788
5.385286138215336,17.424303668112085,1.187483667054757,2.5133185173036527,35.62047820615873,44.3917561032872,155.07488897343566,5.149500910149338,17.76,Flowering,2.34,No,2.28,North,172.49919264154775,182.72701521699764,0.2981953877762072,7.3325664220982
7.922493626881473,20.22700261389997,1.0408609771188482,1.142493626881473,21.32786359101881,50.15468085917949,170.55046543969172,5.061804845186394,18.15,Vegetative,0.38,No,59.73,East,190.7774680535917,107.67773743501652,0.3847135194681902,6.929467699621841
5.955011159853688,9.622664951445408,0.5385151345231807,1.4480276192666994,36.18539301381543,40.84112917941998,127.74228309748366,10.536032918826024,17.21,Sowing,1.84,No,86.42,North,137.36494804892908,380.729481439468,0.2005118287442141,7.287958878366049
6.418523564034176,11.955088659876136,0.8926021354983951,2.9498295287193166,40.34121583210885,65.98212209100132,2261.9990085416607,9.136522974954117,10.06,Vegetative,14.71,No,74.92,East,2273.954097201537,368.5377153229291,0.2026968046689198,7.868263347314533
4.966129171522508,9.74614995921756,1.1949740153811843,3.1438292530873877,39.8599258040014,38.45389161617255,68.21708540549491,6.1960460207422985,13.51,Harvest,2.21,No,110.78,North,77.96323536471247,245.42126472651745,0.2543267339809655,7.332249573701059
6.886730660630609,12.696653606515223,0.9593004223741988,2.1737656173429487,37.98552218047756,65.61173479102804,676.0566736284495,10.830165425991186,14.76,Flowering,13.47,No,0.37,Central,688.7533272349648,411.5467805929588,0.2991680400316238,7.742069687155291
6.376643680788123,12.513666370949366,0.6081760279239634,1.6690535351441669,37.07429488686887,51.68879086659972,115.84715007583404,7.122704111695853,13.63,Vegetative,14.84,Yes,70.79,South,128.36081644678342,263.025875742292,0.2036375896784924,7.55295460693763
6.063361355917892,16.960953703824508,1.4258002732890491,0.833218693981499,39.73714676127213,40.761250836815776,126.07459251086952,6.204342388647343,13.75,Vegetative,4.76,No,118.43,Central,143.03554621469405,246.5234595985893,0.6497280544234794,7.368048151019647
7.9451243940557745,12.216425748301752,0.6595628767084487,2.099327502628382,39.5343476236756,25.77499329298426,310.08334585400354,5.533312049555216,11.29,Flowering,12.43,No,13.71,North,322.29977160230527,218.72509873747583,0.1929246019556115,6.927489822916954
6.711739781387629,16.498200448510502,1.09735999905952,0.6145863736160386,17.021447026631712,38.71781010883595,219.5270918624373,5.532177582097199,11.08,Vegetative,3.54,No,70.99,West,236.0252923109478,94.63749149340197,0.5043683756375558,6.4762158144086
6.436549792439844,30.146315082526545,1.2102604431787625,1.2307255364369225,32.29637952876279,81.90455065775353,192.5742731344462,8.946984825864101,17.31,Flowering,2.35,No,85.89,West,222.72058821697277,286.8005206813364,0.5032757261823686,7.876980503973973
4.855257132644194,18.860257567543584,1.4897909981829562,1.4178054809210403,31.982873774984352,50.762504337076805,209.15893114295088,10.439163992731824,4.41,Flowering,13.28,Yes,60.51,South,228.0191887104945,333.8740068944029,0.4801118507591656,7.392878934334019
6.210496032981734,18.804822215615985,1.210668821628897,1.0861163679604453,20.570927417096552,35.94385013259992,81.61861886582888,7.546623567422057,10.6,Flowering,8.36,Yes,46.3,Central,100.42344108144486,155.20975720288925,0.4594581861881278,6.606295999731907
7.080707595917036,12.524700253401056,1.044853568504894,2.0280711506649336,38.26674638360024,61.42810123915177,673.1216077735697,10.84625958219399,14.76,Flowering,13.47,No,0.37,Central,685.6463080269708,415.20654936043377,0.3322916726418067,7.6809740921694365
