num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
6.331954082804678,28.867034424383725,1.4538426870863204,1.201134778974762,34.901229161317865,35.86010671095942,250.15460034783467,5.234358844387708,Sandy,10.62,Potato,Flowering,Kharif,Drip,River,3.53,No,43.99,Central,279.02163477221836,180.54682950785886,0.5072100837814008,7.117053098281432
7.248992440732167,18.217552259348885,0.6227337899761504,1.2996404868733642,18.227949036595504,54.64712283054855,171.774064662689,8.923237747016461,Clay,16.55,Wheat,Vegetative,Zaid,Canal,River,8.06,Yes,113.68,North,189.99161692203788,160.23434496220366,0.258626280261108,6.897162334503564
7.1770390047813075,18.442236338648517,1.062407107968062,1.8403692581670867,36.92255939760228,74.78303491396001,852.5608977358504,9.442970235061356,Silt,17.71,Maize,Flowering,Zaid,Sprinkler,Rainwater,2.76,No,18.83,East,871.0031340744989,345.3787295961424,0.31790627099096974,7.911915335447475
5.579198589180736,18.716389452446457,1.1035987907263454,1.024399641696695,33.36121863177186,38.95006998111427,2134.7067820400466,9.174395722754296,Clay,16.26,Rice,Vegetative,Kharif,Sprinkler,Groundwater,4.51,No,96.0,West,2153.423171492493,303.9332200423331,0.43178976799303126,7.1337549649633
5.974512914708981,12.579619841893459,0.8442708657377156,2.4116929108607223,30.61028362490566,28.8232001619548,62.735075621761474,10.477283935987732,Loamy,4.66,Rice,Vegetative,Rabi,Sprinkler,Rainwater,13.58,No,48.64,West,75.31469546365493,320.0718510623608,0.23344649094167014,6.78014992921776
7.562564245857319,20.59043654260062,1.202533946766399,1.5561238909666453,39.71924587578826,77.1651946783319,216.17568846605312,9.573665133084003,Sandy,13.92,Wheat,Vegetative,Rabi,Rainfed,Groundwater,8.97,Yes,18.22,Central,236.76612500865374,380.2544257690503,0.40102736975502695,8.000797782747206
4.92554006155457,15.968228314541317,1.1374514299050504,2.9796891987689085,40.47857031433698,50.89701678194737,2246.758632948349,8.694599858220153,Loamy,10.06,Maize,Vegetative,Zaid,Rainfed,Groundwater,14.71,No,74.92,East,2262.7268612628905,351.9439203249495,0.251366034898423,7.630484303969621
6.0603998122866125,19.95545000687411,0.7316833981958322,1.3971746073879527,16.564026573885243,53.07338652534399,178.1457546632258,9.230641792954609,Clay,16.55,Wheat,Vegetative,Zaid,Canal,River,8.06,Yes,113.68,North,198.10120467009992,151.56171320977427,0.2694467464703106,6.773351340701489
5.474631046976899,17.934622589303487,1.0139694688373424,0.9978428055814348,34.74217410976539,44.136952034876025,2133.3756206297694,8.857373491628378,Clay,16.26,Rice,Vegetative,Kharif,Sprinkler,Groundwater,4.51,No,96.0,West,2151.3102432190726,304.23283094778094,0.4048766910596303,7.280307188143369
5.39514286626133,11.79827411816836,0.6861049600365703,2.6202390676601905,19.870676361252578,44.34313117212039,255.38287471484338,5.796653052757336,Loamy,13.32,Rice,Vegetative,Kharif,Sprinkler,River,11.58,No,86.16,East,267.1811488330118,116.39633336890256,0.17077542063137552,6.776596227526368
6.7831787208532734,12.155137295712828,1.092010322509883,1.6584192416649326,36.4639863717544,61.235928553036295,2412.901991226914,4.971271488341309,Loamy,19.62,Potato,Vegetative,Kharif,Rainfed,Reservoir,14.02,No,20.89,South,2425.057128522627,181.4518431963934,0.34354060487750254,7.696582390119957
6.936363457545097,12.075280782250232,1.4612826923623958,1.1184682698051573,32.374862980017056,44.28399183935447,203.5570490492108,10.325130769449583,Sandy,18.71,Maize,Harvest,Zaid,Drip,River,10.8,No,103.14,Central,215.63232983146105,334.256873441573,0.5267637095229969,7.264634899232639
6.77196871575885,16.384050902499958,0.6788204371135963,1.430112827981838,12.885654849778861,41.746999809715966,107.81156997290036,8.042280915169933,Loamy,19.94,Sugarcane,Vegetative,Zaid,Canal,Rainwater,3.8,No,46.9,South,124.19562087540032,103.41479272773432,0.28126186350010124,6.279902125269391
6.60184598536417,13.082179266548318,0.8477628997394677,0.9016283716044512,36.15063460635879,88.44740374085261,630.6620165371452,7.6165256430313795,Sandy,11.29,Cotton,Flowering,Rabi,Rainfed,River,6.54,No,92.99,South,643.7441958036935,275.3418398113929,0.3655661780769864,8.070399070552375
4.978510793170825,8.56509864454651,1.2246390562282665,0.5481586345275969,38.50554166667422,80.13736947815552,2167.771119477929,10.49581224899471,Loamy,10.68,Rice,Vegetative,Zaid,Drip,Rainwater,12.15,No,106.17,South,2176.336218122475,404.13748782633746,0.592539588458527,8.026271392222412
7.123254468708112,22.172076496778736,1.2878303541945926,2.606073498309362,32.6121771955343,78.20462118385984,2323.9779487046876,5.279350616204157,Sandy,12.42,Potato,Flowering,Zaid,Canal,Rainwater,6.27,No,119.83,North,2346.1500252014666,172.1773036822294,0.30860437658628936,7.844227582689286
6.893851903638058,12.490974441525255,0.5821369803030976,0.7882081400008879,32.34237846848051,31.462362451203067,83.14059728666638,9.84547387303142,Silt,11.11,Sugarcane,Flowering,Zaid,Drip,Rainwater,0.66,Yes,43.43,South,95.63157172819163,318.31669830069325,0.28255212977449345,6.924859934804714
6.536846011066848,20.492955207677245,1.0566101246758945,2.1895282272180956,35.12576994466576,73.74288452873171,1015.4926777976244,4.1680545983052,Clay,19.61,Potato,Flowering,Rabi,Canal,Groundwater,13.64,No,112.9,Central,1035.9856330053017,146.15545154654924,0.2881004785154843,7.85846824698459
5.104066969276273,12.889291257077357,1.2774447207098598,0.758010446791764,36.03028603368147,39.508982277056994,1039.8096612311228,8.268641089394583,Clay,19.01,Maize,Flowering,Kharif,Canal,Reservoir,10.74,No,80.66,Central,1052.6989524882001,297.9817417980135,0.6050927530608576,7.257049082923544
7.57593728830097,17.001878447669906,0.3685938256067962,1.1942223942475776,38.298745766019415,65.96111100347089,164.62985193065535,7.634844672402914,Loamy,14.71,Wheat,Flowering,Rabi,Sprinkler,Reservoir,3.57,Yes,6.3,Central,181.63173037832527,292.161866931183,0.1685797360149027,7.832501505792113
6.154249676790231,12.494553588084013,0.7893894116671051,2.0686838229194064,30.99856991245523,29.431012265786812,66.97466794871613,10.338708264459441,Loamy,4.66,Rice,Vegetative,Rabi,Sprinkler,Rainwater,13.58,No,48.64,West,79.46922153680015,319.7721708824082,0.24411884583023757,6.8132395451023955
5.967361976527883,21.75082277077585,1.20125707129769,3.0131228068653675,22.88249122746147,92.2748814891801,290.0725402754264,9.59425599728632,Sandy,10.93,Rice,Vegetative,Zaid,Drip,Rainwater,10.5,Yes,115.42,Central,311.82336304620225,218.80504545024365,0.26648015871494657,7.652577694972256
5.4531063950773255,20.61194845520501,0.4361405733517602,1.755600882079631,31.53411053040341,28.32716345055874,337.34946002903325,7.226165655757817,Sandy,11.29,Rice,Flowering,Rabi,Drip,River,12.43,No,13.71,North,357.9614084842383,225.67568066324725,0.14577690400514284,6.79072786918803
5.613308744851743,41.13047975669886,0.9511630409654208,1.6034358165963887,39.97195024745345,55.862947988762706,243.96053306299873,6.267173702225395,Clay,15.71,Cotton,Vegetative,Kharif,Drip,Reservoir,2.71,No,93.95,Central,285.0910128196976,250.57497522520686,0.337531223827525,7.709164368524163
5.222824404831174,20.830589581214728,0.7923470824247245,3.249314050976404,37.574626216141255,80.45052318202826,37.021084212215,10.256119802054501,Loamy,14.63,Sugarcane,Flowering,Kharif,Rainfed,Groundwater,9.17,No,41.32,North,57.851673793429725,384.1328747976692,0.16870559359461307,8.008549653414738
7.5024658297469395,20.77443460232494,0.858825697583776,3.215645763665358,36.092908625165244,45.693672884544746,178.20109188315462,6.679719989833603,Sandy,2.37,Rice,Vegetative,Rabi,Canal,Groundwater,13.22,No,61.66,Central,198.97552648547955,241.07319919634008,0.18706408096760402,7.388780894932275
7.825371317401353,11.864583504661683,1.373286039552562,1.4687604078906866,39.3463461894203,45.3674282242564,661.8540977519839,10.90804390843068,Sandy,14.76,Rice,Flowering,Kharif,Drip,Reservoir,13.47,No,0.37,Central,673.7186812566456,429.2561425563249,0.45945095316222617,7.446432428433562
7.4744776367414225,21.956313844784592,1.2340441106989424,2.528521747440365,35.16465910164709,60.03495901617421,1710.2749362733334,5.806357907701436,Sandy,14.48,Sugarcane,Flowering,Kharif,Sprinkler,Rainwater,12.4,No,42.43,East,1732.2312501181182,204.19487814102055,0.3103887904503411,7.654030255249599
5.333890457606755,17.448499534068684,0.8674903062603933,0.3902465649762766,37.22098099088669,50.64088425672571,1024.2263135487522,8.77758366323249,Loamy,13.49,Cotton,Vegetative,Zaid,Sprinkler,Rainwater,12.05,No,38.88,Central,1041.6748130828207,327.1096149638146,0.4543116696411779,7.5222477477910115
7.514899702216639,14.49269210690888,0.3812173640676393,0.7454547876919507,34.02027754273765,42.6321561413238,1027.6626124951265,4.68050838425046,Clay,19.61,Potato,Flowering,Rabi,Canal,Groundwater,13.64,No,112.9,Central,1042.1553046020354,159.21900356174837,0.1961336960094469,7.277790392727854
7.506241032227629,20.126124308298166,1.5072521465498236,2.651490650654552,34.99584587868874,54.1944760534717,1989.9691364715438,7.026785250831969,Loamy,19.13,Rice,Flowering,Rabi,Canal,Reservoir,12.3,No,73.61,South,2010.095260779842,245.41441762366492,0.3444098858197265,7.5355752703277945
7.761779672775024,24.121907081218772,1.3452112301692303,2.926990902944254,34.992855371556644,58.78613358316384,1706.2195020059044,5.7919206194585415,Sandy,14.48,Sugarcane,Flowering,Kharif,Sprinkler,Rainwater,12.4,No,42.43,East,1730.3414090871233,202.6780822009338,0.2958746737656158,7.6293389206590385
6.6256600623344575,19.665351392787535,1.4230518087337205,2.696266860698258,33.24001599786855,62.30853081092265,1701.5619287420789,5.648133430349129,Sandy,14.48,Sugarcane,Flowering,Kharif,Sprinkler,Rainwater,12.4,No,42.43,East,1721.2272801348665,188.12141292773524,0.3289255751481225,7.631565892826453
6.261773703236859,24.6961415744123,0.8775524645245133,2.1882326193266373,23.80556720016934,38.20817401323491,291.66673029680254,6.6067555870565045,Loamy,10.82,Potato,Flowering,Zaid,Drip,Groundwater,0.74,Yes,98.1,South,316.36287187121485,146.7141202143497,0.28920178537833624,6.71191169318953
7.156435691851163,15.887980279570856,0.4083603857384184,2.120245530390325,37.59635659338047,57.62237262982872,1763.438011593828,5.376079206847752,Silt,18.07,Maize,Flowering,Kharif,Canal,River,3.44,No,106.83,South,1779.3259918733986,202.0817414076921,0.12033039650735336,7.6739017570230335
5.152478156779969,8.593739809778878,0.8675687878166984,2.2819563800801475,39.178964758292395,85.8649664206308,234.1048743268163,10.368214774922446,Sandy,8.6,Wheat,Vegetative,Rabi,Canal,Reservoir,3.45,No,62.52,North,242.69861413659515,406.1916425847403,0.234880351770199,8.121195590507549
6.510276911207794,26.83012512159234,0.3473638925229262,3.026084163562944,37.530621079465405,70.89876086006672,53.30421002316068,7.733362014021468,Loamy,15.99,Sugarcane,Flowering,Rabi,Rainfed,Reservoir,2.05,No,23.2,South,80.13433514475302,290.30086966553756,0.08361261192810023,7.880477794120629
6.949998222707716,14.645835534653749,0.7694536406512013,1.2019113690746541,12.780455595672713,39.78220143302574,107.36164085533868,8.30608827546689,Loamy,19.94,Sugarcane,Vegetative,Zaid,Canal,Rainwater,3.8,No,46.9,South,122.00747638999242,105.89386979649794,0.34550627534747713,6.22113229155667
6.581231136214946,13.545192188680923,0.923211662447935,1.055709810943676,37.54371732602207,69.50439041123683,93.89000910534317,4.805934172681931,Clay,15.37,Rice,Flowering,Kharif,Rainfed,River,14.86,No,17.34,East,107.43520129402408,178.96699961587615,0.44527193240405066,7.864093046993755
7.231028901519799,11.901954179706689,0.9125238044100796,0.8416811353246211,12.6143920127383,36.68064466868149,106.65139968524996,8.72252464497934,Loamy,19.94,Sugarcane,Vegetative,Zaid,Canal,Rainwater,3.8,No,46.9,South,118.55335386495665,109.80724754719971,0.4469200857926,6.12836044409712
5.712106028281225,45.82026954630545,1.2915546361282526,1.940735935471027,33.63799574985063,26.7237792176858,22.89028632144991,4.955664914558847,Clay,13.27,Potato,Vegetative,Zaid,Drip,Reservoir,9.97,No,74.09,South,68.71055586775535,166.6635723110773,0.3660898920547008,6.794828612825142
6.951921135438082,14.627060913995455,0.7704325780412054,1.1994465445748224,12.779319329059316,39.76097946889244,107.35678113043829,8.308937682512795,Loamy,19.94,Sugarcane,Vegetative,Zaid,Canal,Rainwater,3.8,No,46.9,South,121.98384204443376,105.92064653107852,0.3462001850229762,6.220497513292413
6.947746012381904,19.328543722292736,0.7538410173567041,2.3467911549941842,40.924843857995796,66.86981366038322,212.21909312586365,7.1244412008733455,Sandy,1.26,Maize,Flowering,Zaid,Sprinkler,River,4.04,No,110.69,West,231.5476368481564,291.0322609396607,0.204545350397906,7.909239845438286
5.967918797142556,15.073043340038002,1.060815420764237,2.4009757769609967,24.956748564533697,72.94283181690928,61.34023198279938,5.869778229280625,Silt,11.16,Maize,Flowering,Zaid,Drip,River,9.82,Yes,63.02,South,76.41327532283738,138.8614816664006,0.2752294709019661,7.478039836762103
5.199165519000769,16.013124010682322,1.1602742776386383,2.597591865576292,32.56290797346026,40.35887219301041,216.32443078673657,9.974851213097365,Sandy,4.41,Rice,Flowering,Rabi,Canal,Reservoir,13.28,Yes,60.51,South,232.3375547974189,324.6208037387453,0.3097179323389041,7.158901350141166
7.5914868596933935,13.697533422446526,0.6881204850335403,2.9473274931970637,32.63833409557335,32.28264635508164,52.73708315749589,7.987422776531451,Clay,7.16,Sugarcane,Vegetative,Kharif,Canal,River,8.57,Yes,78.27,South,66.43461657994241,259.90537827182635,0.1589069287376457,6.923578345112777
5.703102275380289,22.10156496083709,1.1142844995010135,0.9917244311549278,40.91264723909032,88.89557299739917,1483.8600850349292,7.10285349850304,Loamy,15.76,Sugarcane,Vegetative,Zaid,Drip,River,3.81,No,83.85,North,1505.961649995766,289.80840949885834,0.4441508509848378,8.174008251450111
7.598853638021979,61.820005418365156,1.003392777825335,2.2139169415230415,32.701820286732215,48.106793935203314,293.55288634981684,8.877955071683054,Silt,15.21,Sugarcane,Vegetative,Zaid,Sprinkler,River,3.23,No,62.88,North,355.37289176818194,290.32615633806745,0.25829859029720703,7.31216876189455
7.476191591842535,18.447478572138486,0.7641447052500252,2.5962716279446854,34.14650606090724,41.84465402590007,2393.2281229356345,8.361388844425962,Loamy,19.76,Sugarcane,Vegetative,Kharif,Canal,Rainwater,1.41,No,29.57,East,2411.6756015077726,285.39874012717706,0.20646686896850888,7.239729210513078
5.761488066829937,45.203864124863756,0.40441017574273297,0.8068077673518077,37.68090952477913,88.41262155568093,28.079992134916463,9.988257539601738,Loamy,14.63,Sugarcane,Flowering,Kharif,Rainfed,Groundwater,9.17,No,41.32,North,73.28385625978022,376.2049195699804,0.2605759965598836,8.110780981887132
6.542980753778709,15.274011644153632,0.9207384763724396,2.048978813086437,34.0578039778054,47.69979491714975,772.557845053746,5.458523047255121,Sandy,19.27,Wheat,Vegetative,Zaid,Rainfed,Groundwater,13.37,No,45.79,South,787.8318566978995,185.28622501834667,0.27051933557968366,7.371383227934355
6.006066110244292,10.788357740559322,1.099180105181615,2.935243745621999,34.07590608296687,62.81067592126635,2136.782024676544,6.42327772692061,Loamy,16.61,Cotton,Vegetative,Kharif,Canal,River,0.98,No,32.69,South,2147.5703824171032,218.68398541150893,0.24962581101424747,7.666835747493491
6.595170635585501,14.820716592896384,0.36469283407103614,2.740136530343463,31.47291815835664,75.58069929418092,22.495221984855352,6.956535829644819,Clay,11.21,Rice,Vegetative,Kharif,Sprinkler,River,13.18,Yes,21.15,Central,37.31593857775174,218.7259779096219,0.09298311943777983,7.767436903586949
7.567424634162114,18.677602090998732,1.394311065262374,2.4108058464547817,36.51545511130332,51.77867014007891,1987.8906509362573,6.156012944728246,Silt,15.96,Maize,Vegetative,Zaid,Drip,Rainwater,6.8,No,81.28,Central,2006.5682530272559,223.37735006263938,0.33816164875117233,7.541222695055707
6.798043255526418,12.324207630724416,1.0427345654986095,1.4107413820297556,36.62780259407231,61.756922525080086,1882.5885248519103,9.771796303504171,Sandy,11.35,Sugarcane,Flowering,Kharif,Rainfed,Reservoir,9.92,No,15.08,East,1894.9127324826345,357.956652749476,0.3615302067613875,7.720323495486795
7.849402741670326,17.895250731082058,1.3965291429734976,2.8075533712424043,37.20499404953327,57.356039876091764,121.98223314378798,6.318570400081448,Loamy,13.75,Rice,Vegetative,Kharif,Canal,River,4.76,No,118.43,Central,139.87748387487002,234.99314347469848,0.3126180096343733,7.660872082475474
7.8888507172187055,17.927941122216694,1.3250605200464707,1.719012104009294,32.29959653302353,54.82953421867211,696.2727803335277,5.8763100714702325,Sandy,19.51,Potato,Flowering,Rabi,Rainfed,Groundwater,3.01,No,115.56,West,714.2007214557444,190.16182010447972,0.39679061284882,7.477051111190404
4.875587791515637,12.170160943662156,1.0767583450574698,2.9755626440684257,36.00951028352849,71.37384043343485,46.76204754070041,10.417323503870618,Sandy,11.21,Cotton,Vegetative,Kharif,Drip,Rainwater,7.35,No,27.9,Central,58.93220848436256,373.46017201295615,0.24029583192299797,7.845155952175052
7.021518451973771,19.66213860401326,1.2016643814802914,1.3190378438158106,37.018814346941134,36.96574100898019,46.62136331723745,4.510259930888087,Silt,11.2,Potato,Sowing,Zaid,Canal,Groundwater,14.7,No,2.27,East,66.2835019212507,165.8971471405332,0.4143536747390764,7.219956255438723
7.513003238727206,11.633553914894545,1.164777549482607,1.532219211790187,32.23889667421421,43.46956039234896,191.37779729533065,10.424081444075796,Sandy,18.71,Maize,Harvest,Zaid,Drip,River,10.8,No,103.14,Central,203.0113512102252,335.96018655707263,0.4197969473783359,7.243973493504062
