num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region
5.11,63.65,0.62,2.22,38.13,88.62,325.51,10.91,Silt,5.18,Cotton,Harvest,Rabi,Canal,Rainwater,14.8,Yes,29.41,East
5.11,28.81,1.15,0.74,41.97,61.79,1533.3,7.09,Silt,19.45,Maize,Harvest,Zaid,Sprinkler,Groundwater,11.93,No,113.85,East
4.88,21.82,1.28,1.4,22.08,26.5,1396.69,6.24,Loamy,16.62,Cotton,Vegetative,Zaid,Rainfed,Rainwater,2.01,Yes,56.69,South
5.98,49.37,0.36,0.41,20.66,33.9,2252.81,5.64,Clay,4.93,Rice,Flowering,Kharif,Rainfed,Groundwater,3.88,No,69.74,East
6.88,21.82,0.37,2.43,36.18,57.8,63.83,7.59,Sandy,19.46,Sugarcane,Harvest,Zaid,Canal,River,7.61,No,33.8,South
6.24,27.39,0.95,0.71,16.43,46.66,166.18,9.02,Sandy,10.47,Potato,Sowing,Zaid,Drip,Rainwater,11.61,Yes,22.62,North
7.88,61.72,0.99,2.76,26.04,80.2,728.16,8.69,Silt,15.38,Sugarcane,Vegetative,Kharif,Rainfed,Rainwater,6.54,Yes,87.71,West
6.42,42.88,0.47,1.89,29.24,73.52,2401.36,8.18,Sandy,4.54,Rice,Harvest,Kharif,Drip,River,10.67,No,79.3,Central
6.03,53.79,1.46,0.51,30.28,44.73,1931.97,5.02,Sandy,14.98,Maize,Vegetative,Rabi,Rainfed,Rainwater,3.37,No,45.26,East
5.05,56.83,1.59,1.74,34.74,82.54,1316.0,4.35,Sandy,14.79,Potato,Vegetative,Rabi,Drip,Rainwater,11.13,No,32.3,West
5.52,58.99,0.42,2.02,24.31,50.7,928.45,5.34,Clay,13.39,Maize,Sowing,Rabi,Rainfed,Rainwater,5.48,Yes,30.79,West
6.2,28.61,1.18,3.02,30.15,43.39,2216.09,5.44,Clay,2.37,Sugarcane,Harvest,Zaid,Sprinkler,River,8.32,No,8.21,North
7.94,8.15,0.72,1.64,24.88,47.77,419.99,7.59,Sandy,15.84,Maize,Harvest,Kharif,Rainfed,Reservoir,14.07,Yes,0.18,West
5.33,14.36,0.67,0.51,18.64,79.24,1365.02,7.18,Sandy,5.57,Maize,Vegetative,Zaid,Rainfed,Groundwater,11.66,No,65.49,North
8.19,28.1,0.52,1.53,20.57,68.72,1175.64,9.55,Loamy,11.53,Maize,Vegetative,Kharif,Drip,River,6.17,Yes,105.07,East
8.09,38.17,1.57,0.69,41.06,37.71,556.77,4.69,Loamy,18.34,Cotton,Flowering,Zaid,Sprinkler,Rainwater,11.71,No,88.01,Central
5.5,41.86,0.34,3.32,21.77,37.78,1794.58,5.41,Clay,17.97,Sugarcane,Sowing,Zaid,Drip,Rainwater,9.33,No,11.08,South
5.14,33.15,0.42,0.68,16.26,73.18,1972.3,8.78,Loamy,16.42,Potato,Harvest,Zaid,Sprinkler,River,0.4,No,50.04,South
7.28,39.86,1.26,2.7,16.51,27.65,1005.0,4.94,Loamy,17.16,Maize,Harvest,Kharif,Sprinkler,Reservoir,2.68,No,64.99,Central
7.67,48.7,1.18,2.44,30.34,47.32,1260.28,5.71,Silt,13.26,Cotton,Vegetative,Zaid,Drip,Groundwater,9.09,Yes,94.3,West
5.79,58.39,0.5,0.82,30.29,68.67,2303.68,9.38,Loamy,12.45,Cotton,Vegetative,Rabi,Drip,Reservoir,3.17,No,38.37,South
7.56,15.64,1.2,2.17,13.58,90.32,1992.53,5.01,Loamy,8.72,Wheat,Harvest,Kharif,Drip,Rainwater,1.98,No,104.21,Central
7.39,48.45,1.19,1.83,23.21,39.19,2058.94,5.57,Silt,6.97,Sugarcane,Vegetative,Rabi,Drip,River,6.71,Yes,31.19,East
5.59,47.93,1.2,2.6,31.95,50.23,2199.56,6.21,Sandy,4.52,Wheat,Vegetative,Rabi,Canal,River,2.21,Yes,1.96,South
5.52,12.2,0.74,1.12,41.36,62.18,659.77,8.54,Loamy,13.77,Rice,Vegetative,Rabi,Rainfed,Groundwater,3.07,Yes,28.59,South
7.17,13.88,1.17,0.27,34.13,39.54,939.1,10.91,Clay,16.31,Maize,Sowing,Zaid,Rainfed,Reservoir,3.77,Yes,104.62,South
7.75,24.92,1.28,2.88,27.9,92.1,94.76,9.85,Sandy,6.42,Potato,Vegetative,Zaid,Sprinkler,Groundwater,4.15,No,73.81,West
5.48,45.76,0.9,0.45,33.31,68.22,2379.48,4.85,Clay,19.99,Sugarcane,Sowing,Rabi,Rainfed,Reservoir,7.99,No,73.0,Central
6.04,64.45,1.55,3.47,22.58,92.81,523.7,8.48,Clay,3.68,Cotton,Flowering,Rabi,Canal,Reservoir,1.17,Yes,57.54,Central
7.18,23.48,0.31,2.48,12.05,89.95,1988.12,8.27,Loamy,16.32,Rice,Harvest,Zaid,Sprinkler,Reservoir,13.69,No,56.45,North
5.43,40.82,1.34,0.33,15.34,54.53,704.57,7.82,Clay,18.27,Potato,Flowering,Rabi,Drip,Rainwater,8.56,No,108.68,South
7.83,42.6,1.57,3.23,39.97,74.7,1614.69,8.85,Sandy,14.36,Cotton,Sowing,Rabi,Sprinkler,Groundwater,4.47,Yes,73.16,West
6.25,62.46,0.57,1.12,33.5,79.22,1579.71,10.35,Silt,9.67,Wheat,Flowering,Kharif,Rainfed,Groundwater,7.63,No,90.74,East
6.87,57.05,1.49,0.11,25.92,84.39,1523.43,4.37,Silt,10.56,Maize,Vegetative,Zaid,Rainfed,Reservoir,13.31,Yes,114.08,Central
7.85,13.85,1.13,0.34,18.08,74.58,631.51,5.53,Loamy,18.23,Sugarcane,Sowing,Zaid,Sprinkler,Rainwater,3.77,No,91.22,South
5.65,17.75,1.29,1.14,39.34,28.66,1358.54,7.94,Silt,19.11,Cotton,Vegetative,Kharif,Canal,River,3.77,No,20.12,North
8.1,61.76,1.02,2.59,12.3,91.95,2445.49,10.0,Loamy,5.99,Wheat,Vegetative,Zaid,Drip,Rainwater,10.6,No,10.47,Central
7.11,21.67,1.26,0.38,40.83,52.88,1386.2,5.4,Loamy,15.38,Wheat,Vegetative,Zaid,Drip,Groundwater,14.18,No,42.22,South
6.52,13.9,1.53,0.16,16.47,81.05,176.71,5.65,Silt,6.2,Sugarcane,Vegetative,Zaid,Rainfed,Groundwater,6.74,Yes,14.64,South
7.65,47.74,0.43,3.41,14.09,54.88,2256.92,10.74,Loamy,2.43,Cotton,Vegetative,Rabi,Drip,Reservoir,14.65,No,111.08,West
5.27,47.44,0.49,0.95,29.57,86.95,1107.01,10.62,Sandy,7.63,Rice,Sowing,Rabi,Drip,Groundwater,14.31,No,70.63,North
7.99,39.73,0.46,2.76,32.39,47.61,2138.07,8.69,Loamy,4.92,Rice,Flowering,Zaid,Sprinkler,River,2.81,Yes,56.0,South
6.01,51.3,0.4,1.79,32.84,60.56,1761.98,6.23,Loamy,17.67,Maize,Flowering,Kharif,Canal,River,9.22,Yes,50.71,South
5.93,18.52,0.9,0.42,26.84,86.68,2071.26,5.02,Clay,18.19,Sugarcane,Harvest,Kharif,Sprinkler,Rainwater,7.28,No,13.12,North
7.4,37.19,0.85,3.25,20.9,88.82,1116.66,8.97,Silt,13.44,Maize,Harvest,Rabi,Canal,Reservoir,9.58,No,107.74,Central
6.83,53.4,0.75,1.35,12.93,69.71,113.17,6.61,Clay,3.29,Rice,Vegetative,Rabi,Sprinkler,Reservoir,1.74,Yes,24.97,East
8.01,35.19,1.2,1.76,23.53,66.32,1729.23,4.63,Sandy,14.96,Maize,Vegetative,Kharif,Sprinkler,Rainwater,12.66,No,79.74,Central
7.3,38.26,1.3,0.63,16.75,60.49,91.99,4.38,Clay,12.44,Sugarcane,Vegetative,Rabi,Drip,Rainwater,11.39,Yes,92.11,North
7.8,12.49,0.36,1.97,31.44,46.77,483.49,8.29,Silt,13.53,Cotton,Harvest,Rabi,Canal,Rainwater,1.35,No,116.07,Central
6.26,26.87,1.0,3.34,39.33,50.25,338.39,7.65,Silt,6.66,Sugarcane,Vegetative,Zaid,Sprinkler,Groundwater,3.83,No,3.19,South
7.14,11.12,0.9456339084771194,2.62,39.59,83.17,777.41,9.92,Sandy,18.43,Cotton,Sowing,Rabi,Canal,Rainwater,9.67,No,103.48,East
5.27,28.36,1.16,1.9,38.12,74.7,588.47,6.6,Silt,11.15,Rice,Sowing,Zaid,Rainfed,Rainwater,8.28,No,11.44,East
6.39,36.98,1.16,2.49,15.86,73.3,582.43,10.51,Loamy,17.24,Maize,Flowering,Kharif,Canal,Groundwater,12.2,No,74.3,South
7.5,19.09,1.33,2.61,24.13,88.28,990.91,9.44,Silt,7.61,Maize,Harvest,Kharif,Sprinkler,Groundwater,14.83,No,107.83,North
6.71,48.54,1.37,0.47,13.49,75.42,2162.22,4.99,Silt,16.09,Potato,Harvest,Kharif,Rainfed,Rainwater,5.92,Yes,118.15,East
8.08,36.95,0.52,3.39,12.04,91.5,2423.53,5.61,Loamy,12.9,Wheat,Sowing,Kharif,Drip,River,9.24,Yes,110.05,Central
7.84,63.38,0.36,0.66,20.65,40.45,2043.25,9.12,Silt,3.45,Potato,Flowering,Zaid,Canal,Reservoir,4.3,Yes,30.74,Central
6.48,34.9,0.31,2.83,21.64,78.32,1534.08,8.69,Sandy,8.8,Potato,Flowering,Rabi,Drip,Groundwater,12.57,No,103.12,East
6.51,8.05,0.89,0.91,38.25,81.77,2190.76,5.52,Loamy,11.34,Wheat,Flowering,Zaid,Drip,River,2.41,No,78.67,North
7.96,11.7,1.28,1.38,36.16,57.79,991.58,8.36,Silt,11.97,Sugarcane,Sowing,Zaid,Sprinkler,Reservoir,13.46,No,69.68,South
7.67,17.21,1.23,2.13,22.91,43.57,84.18,7.16,Silt,11.45,Potato,Vegetative,Rabi,Sprinkler,River,14.32,Yes,6.33,South
7.08,28.61,1.25,2.53,17.73,28.39,1271.7,8.41,Clay,5.4,Wheat,Harvest,Kharif,Drip,River,14.54,Yes,62.09,South
5.24,25.97,0.4,1.37,12.02,63.14,1238.41,5.23,Sandy,18.26,Sugarcane,Vegetative,Rabi,Rainfed,Groundwater,12.77,No,79.3,West
6.79,56.92,0.56,1.51,38.34,56.92,1163.18,8.42,Clay,19.58,Wheat,Sowing,Zaid,Drip,Reservoir,12.63,Yes,69.83,North
8.18,47.11,1.58,2.29,33.25,57.49,232.68,4.84,Sandy,8.75,Cotton,Harvest,Zaid,Rainfed,Reservoir,14.47,No,95.05,South
5.78,63.32,0.4,2.57,13.81,26.56,1784.78,7.18,Clay,15.55,Sugarcane,Flowering,Rabi,Canal,Groundwater,6.55,Yes,18.45,North
6.55,35.6,1.04,1.63,19.78,37.33,1115.06,6.05,Silt,14.38,Sugarcane,Flowering,Zaid,Canal,Groundwater,8.01,No,15.69,North
6.9,57.14,1.13,3.31,37.62,31.89,613.34,10.5,Loamy,2.15,Rice,Flowering,Zaid,Sprinkler,Rainwater,8.73,No,20.14,Central
5.1,45.81,0.44,0.85,29.16,68.11,1534.32,8.75,Clay,9.32,Potato,Vegetative,Zaid,Drip,River,5.74,No,91.3,North
7.45,43.21,1.39,0.64,26.45,66.3,2013.73,7.48,Silt,14.55,Sugarcane,Flowering,Rabi,Drip,River,1.74,No,114.55,Central
4.91,42.7,1.47,1.3,25.48,40.2,766.71,6.32,Sandy,9.75,Wheat,Harvest,Kharif,Rainfed,Reservoir,3.99,No,31.64,South
7.52,37.17,0.46,1.69,15.32,73.63,730.74,10.94,Silt,16.28,Cotton,Vegetative,Kharif,Drip,Groundwater,14.47,No,46.75,North
5.57,42.55,1.31,1.66,19.78,37.82,259.48,10.82,Clay,3.52,Maize,Sowing,Kharif,Canal,Rainwater,7.38,No,39.36,East
6.84,62.73,0.69,3.01,37.31,25.18,887.05,4.59,Loamy,11.44,Wheat,Sowing,Zaid,Rainfed,River,13.51,Yes,53.0,West
7.96,48.94,0.37,0.77,20.25,34.64,1332.16,4.54,Loamy,8.67,Cotton,Harvest,Kharif,Canal,Reservoir,12.91,Yes,116.44,North
6.77,61.31,0.49,3.11,40.23,32.22,677.29,10.71,Clay,13.65,Sugarcane,Sowing,Rabi,Rainfed,Groundwater,9.08,Yes,51.37,Central
6.9,10.24,0.77,2.1,29.08,81.61,908.68,6.28,Silt,11.99,Cotton,Sowing,Rabi,Rainfed,Groundwater,10.55,No,80.25,East
5.25,57.39,0.65,0.15,27.15,94.07,1968.63,8.92,Sandy,11.24,Cotton,Harvest,Rabi,Sprinkler,Groundwater,8.6,No,63.39,East
5.73,61.45,1.24,0.81,37.99,85.02,1434.21,10.29,Sandy,0.89,Cotton,Flowering,Rabi,Sprinkler,Reservoir,12.01,No,69.51,Central
6.15,47.53,0.54,3.49,26.31,72.86,55.68,5.34,Clay,7.36,Potato,Vegetative,Kharif,Sprinkler,River,11.57,No,73.14,South
5.14,62.86,1.44,3.46,28.43,36.93,146.78,4.86,Silt,15.35,Cotton,Vegetative,Rabi,Drip,Reservoir,10.08,No,118.63,South
7.13,40.44,1.54,1.91,15.62,35.17,303.45,6.98,Sandy,9.06,Wheat,Harvest,Kharif,Canal,Groundwater,7.56,No,65.88,Central
5.88,12.03,1.11,1.07,18.11,58.14,1778.36,4.46,Loamy,12.4,Rice,Vegetative,Zaid,Rainfed,Rainwater,7.56,Yes,68.65,East
7.09,50.75,1.25,1.22,29.11,30.16,1663.48,7.11,Clay,10.71,Potato,Flowering,Kharif,Canal,River,11.05,Yes,57.11,West
7.66,18.67,1.01,2.8,23.1,44.87,1871.45,9.38,Loamy,8.64,Cotton,Harvest,Zaid,Sprinkler,Rainwater,0.74,No,96.92,Central
7.23,19.91,1.27,1.37,37.84,36.77,48.09,4.34,Loamy,19.24,Cotton,Harvest,Rabi,Canal,Groundwater,12.01,No,42.36,West
4.92,32.37,0.96,3.09,35.88,27.71,2253.56,8.51,Sandy,19.71,Rice,Vegetative,Rabi,Rainfed,River,13.33,No,101.91,East
8.09,31.12,0.74,2.9,39.81,45.37,1903.74,4.06,Sandy,3.55,Potato,Harvest,Zaid,Canal,Rainwater,7.56,No,19.47,East
5.57,29.2,1.14,3.49,35.61,55.02,1080.03,8.08,Clay,17.25,Cotton,Vegetative,Rabi,Drip,Rainwater,5.82,Yes,99.13,South
5.88,23.17,0.32,2.42,18.2,86.23,330.69,10.62,Sandy,4.78,Potato,Flowering,Zaid,Sprinkler,Rainwater,12.72,Yes,59.57,South
5.66,38.59,0.45,1.22,13.11,42.79,716.48,8.86,Loamy,11.13,Rice,Flowering,Zaid,Rainfed,Rainwater,10.72,Yes,49.28,North
4.9,15.81,0.57,2.37,19.39,68.06,1495.98,10.13,Sandy,16.27,Sugarcane,Vegetative,Zaid,Sprinkler,Reservoir,4.93,Yes,35.68,South
5.96,8.14,0.36,2.11,37.59,37.94,1653.22,10.66,Silt,15.62,Maize,Flowering,Zaid,Drip,Groundwater,2.24,Yes,4.41,West
5.9,26.69,1.38,0.66,28.38,64.69,867.5,8.35,Silt,17.48,Sugarcane,Harvest,Rabi,Rainfed,Rainwater,8.78,No,110.24,East
5.6,39.24,1.37,2.44,25.22,66.94,827.34,5.69,Loamy,9.67,Cotton,Sowing,Kharif,Sprinkler,Groundwater,13.6,No,65.73,North
5.81,45.31,0.82,2.96,31.58,31.67,66.5,9.51,Silt,16.43,Wheat,Sowing,Rabi,Canal,Rainwater,8.47,Yes,2.95,North
7.44,38.52,0.5,0.27,17.42,45.13,1225.58,9.05,Clay,6.66,Potato,Harvest,Zaid,Drip,Groundwater,6.42,No,4.95,North
7.45,12.76,1.14,2.39,23.05,42.39,2259.51,10.54,Loamy,16.58,Rice,Harvest,Rabi,Drip,Rainwater,11.92,Yes,40.75,West
5.65,62.25,1.48,3.0,35.71,45.33,177.69,10.93,Sandy,12.32,Potato,Harvest,Kharif,Canal,Rainwater,11.32,No,98.88,North
8.0,20.95,1.28,1.71,32.6,57.41,698.67,6.39,Sandy,19.51,Potato,Flowering,Rabi,Rainfed,Groundwater,3.01,No,115.56,West
6.4,17.91,1.54,3.35,26.32,39.72,1606.13,5.36,Clay,8.92,Sugarcane,Flowering,Zaid,Canal,Reservoir,10.23,Yes,96.53,Central
5.43,12.79,0.91,1.68,18.39,42.08,1190.29,7.65,Clay,13.03,Maize,Harvest,Kharif,Rainfed,River,14.82,Yes,23.88,Central
5.9,27.35,1.33,0.35,30.85,91.91,1477.76,4.93,Sandy,9.98,Rice,Harvest,Rabi,Canal,Rainwater,13.58,Yes,30.38,West
5.4,23.62,1.4,1.48,31.32,84.8,531.43,5.0,Silt,9.48,Potato,Harvest,Kharif,Rainfed,Reservoir,13.42,No,6.09,East
5.57,27.01,1.17,2.04,23.87,78.39,193.53,10.84,Silt,16.43,Cotton,Vegetative,Zaid,Rainfed,Groundwater,0.49,No,29.43,Central
5.78,50.36,0.76,3.18,32.38,89.07,2117.21,4.6,Silt,6.38,Wheat,Vegetative,Zaid,Sprinkler,Groundwater,7.43,Yes,43.83,East
4.97,23.44,1.37,0.74,23.58,94.88,35.37,7.21,Sandy,17.55,Maize,Harvest,Rabi,Rainfed,Reservoir,1.43,Yes,69.86,Central
7.49,28.77,0.44,0.7,41.69,73.15,2405.56,5.22,Silt,3.51,Cotton,Harvest,Kharif,Drip,Reservoir,2.91,No,107.6,North
6.02,21.8,0.7,1.21,25.36,75.0,1386.81,10.65,Clay,6.6,Sugarcane,Sowing,Rabi,Rainfed,Reservoir,2.16,Yes,37.82,West
5.81,46.21,1.58,0.28,15.47,45.88,570.16,4.75,Silt,2.0,Wheat,Vegetative,Kharif,Rainfed,River,0.4,No,85.91,North
7.15,48.83,0.42,2.68,22.9,26.22,1265.81,5.72,Silt,19.0,Maize,Harvest,Zaid,Sprinkler,Groundwater,1.18,Yes,74.76,West
6.55,56.47,0.41,2.81,23.01,50.63,1324.95,5.33,Loamy,9.88,Wheat,Harvest,Kharif,Rainfed,Reservoir,13.25,No,15.46,West
8.0,64.38,0.43,1.04,12.83,76.18,610.75,7.1,Sandy,10.56,Maize,Vegetative,Zaid,Rainfed,River,14.94,Yes,16.35,Central
5.92,33.9,0.71,3.1,13.15,81.58,430.81,7.64,Loamy,13.34,Cotton,Flowering,Rabi,Drip,River,6.02,No,83.66,Central
6.75,25.96,0.82,0.52,34.74,34.85,2148.48,5.52,Silt,18.08,Cotton,Vegetative,Kharif,Drip,River,13.91,Yes,106.51,South
6.81,58.42,1.25,1.74,21.39,66.83,577.53,6.64,Silt,2.22,Maize,Sowing,Zaid,Rainfed,Rainwater,11.46,No,33.26,North
6.74,50.21,0.81,0.32,20.69,93.8,2244.81,9.67,Clay,10.78,Cotton,Vegetative,Rabi,Sprinkler,Groundwater,11.45,No,74.23,West
6.71,28.42,0.4,0.19,31.44,38.15,2210.9,5.71,Clay,15.89,Maize,Sowing,Zaid,Drip,Groundwater,8.44,No,20.13,Central
5.52,53.46,0.58,0.41,16.04,67.22,2346.67,4.09,Silt,9.66,Maize,Harvest,Zaid,Rainfed,Rainwater,5.36,Yes,52.45,East
7.22,15.53,1.41,3.37,25.38,66.82,1018.97,7.99,Silt,2.11,Cotton,Sowing,Rabi,Canal,Reservoir,5.35,No,13.17,East
6.71,17.56,1.34,0.71,32.93,59.52,1868.71,8.24,Loamy,15.11,Rice,Vegetative,Rabi,Canal,Reservoir,10.07,Yes,98.66,South
6.07,24.96,0.88,0.44,17.5,89.9,508.8,7.98,Loamy,5.44,Sugarcane,Harvest,Rabi,Canal,Reservoir,8.77,No,76.92,South
5.45,10.47,1.47,3.43,35.11,78.71,460.7,5.67,Clay,15.4,Rice,Sowing,Rabi,Rainfed,Rainwater,3.82,No,72.2,Central
6.35,12.45,1.14,0.39,36.55,87.87,466.6,6.17,Clay,15.71,Wheat,Harvest,Rabi,Drip,Reservoir,11.46,Yes,114.27,West
7.67,27.85,0.64,2.69,18.69,37.21,1376.87,4.03,Clay,13.17,Potato,Vegetative,Rabi,Sprinkler,Groundwater,2.74,No,71.95,North
6.01,56.65,1.45,0.57,13.55,63.12,26.47,7.0,Silt,14.29,Cotton,Harvest,Kharif,Rainfed,Reservoir,9.49,No,118.25,South
6.35,37.01,1.52,2.14,40.94,85.07,342.83,8.04,Sandy,2.55,Sugarcane,Vegetative,Kharif,Canal,Reservoir,10.49,Yes,42.33,South
7.05,17.71,1.03,3.32,15.11,38.46,1378.35,4.02,Silt,1.67,Maize,Harvest,Kharif,Drip,River,2.47,No,62.12,South
5.5,11.03,0.32,0.83,28.51,25.57,1061.07,8.63,Clay,19.91,Sugarcane,Harvest,Kharif,Canal,River,11.19,No,43.67,Central
7.69,37.16,0.69,3.06,28.48,56.31,339.52,7.71,Clay,11.03,Potato,Sowing,Rabi,Canal,River,8.74,Yes,108.49,West
7.75,33.78,0.4,1.84,15.65,78.53,1934.65,10.32,Sandy,9.73,Potato,Vegetative,Kharif,Sprinkler,Groundwater,2.25,Yes,82.14,South
5.02,38.29,0.98,0.24,41.26,37.73,2037.3,9.85,Clay,4.36,Cotton,Harvest,Kharif,Sprinkler,Groundwater,0.97,No,13.54,West
7.16,53.16,0.93,0.82,14.25,75.65,1897.04,10.05,Sandy,9.52,Maize,Vegetative,Kharif,Drip,Groundwater,2.98,Yes,90.85,West
7.13,9.8,1.22,3.23,15.35,73.08,526.35,5.31,Clay,17.79,Sugarcane,Sowing,Zaid,Sprinkler,Reservoir,3.5,No,72.25,West
6.89,32.65,0.77,1.78,21.24,82.78,597.96,6.35,Sandy,3.39,Potato,Harvest,Rabi,Drip,River,14.52,No,35.77,South
4.94,30.03,0.53,0.18,21.33,27.79,1978.88,4.02,Sandy,3.35,Rice,Sowing,Kharif,Drip,Reservoir,1.16,No,29.92,South
5.87,47.73,1.56,0.41,15.52,52.27,1656.96,7.35,Loamy,10.68,Wheat,Sowing,Rabi,Rainfed,Reservoir,14.39,Yes,17.02,West
7.44,27.72,0.68,3.01,36.39,71.52,489.83,8.96,Sandy,7.75,Sugarcane,Sowing,Zaid,Sprinkler,Rainwater,6.28,No,57.95,North
7.11,18.46,1.34,0.82,25.36,27.53,1705.48,8.84,Clay,8.75,Rice,Sowing,Kharif,Rainfed,Rainwater,2.49,No,100.16,East
4.89,14.99,0.47,1.25,33.38,83.38,2404.69,8.02,Silt,7.95,Potato,Sowing,Zaid,Drip,Rainwater,5.9,No,111.12,West
5.17,19.15,0.76,1.63,15.23,52.85,180.99,9.69,Clay,15.25,Potato,Flowering,Rabi,Rainfed,Groundwater,8.94,Yes,5.82,West
4.91,60.01,1.02,3.04,35.33,37.81,2142.45,9.23,Clay,13.65,Cotton,Sowing,Rabi,Canal,Groundwater,1.94,Yes,7.08,South
5.37,10.16,1.23,0.19,33.27,47.1,77.27,5.03,Loamy,9.68,Rice,Harvest,Rabi,Canal,River,6.47,No,84.8,East
6.13,24.85,0.72,0.73,41.74,52.89,1194.33,8.26,Sandy,8.03,Sugarcane,Harvest,Rabi,Sprinkler,Reservoir,14.38,Yes,60.47,South
6.18,27.53,1.04,0.65,15.62,74.6,1738.92,4.25,Clay,15.74,Cotton,Harvest,Zaid,Sprinkler,Rainwater,12.73,No,11.72,Central
6.48,21.36,0.82,3.39,33.05,84.33,1920.5,4.55,Loamy,16.73,Potato,Flowering,Kharif,Sprinkler,River,2.32,Yes,12.84,South
7.68,25.03,0.86,3.26,31.45,48.55,661.54,8.14,Loamy,0.87,Cotton,Vegetative,Kharif,Sprinkler,Groundwater,6.02,Yes,86.15,East
8.12,60.84,1.02,3.32,18.58,37.99,606.6,5.05,Silt,19.45,Sugarcane,Sowing,Rabi,Canal,River,7.11,No,55.75,East
6.42,61.45,1.43,0.4,29.9,67.07,1061.21,9.44,Clay,15.45,Sugarcane,Vegetative,Kharif,Drip,Rainwater,4.04,Yes,88.22,East
6.97,38.02,1.49,2.06,22.75,29.47,1114.68,7.4,Clay,1.52,Wheat,Vegetative,Zaid,Sprinkler,Groundwater,9.76,Yes,14.5,West
7.54,33.96,0.53,0.58,27.67,37.41,2009.27,8.85,Clay,12.47,Sugarcane,Sowing,Rabi,Rainfed,Groundwater,1.56,No,94.45,South
7.14,62.85,1.42,1.32,29.03,49.3,325.96,7.8,Loamy,4.2,Rice,Vegetative,Zaid,Rainfed,Groundwater,1.73,Yes,111.91,West
5.32,31.77,1.05,1.3,30.54,32.36,604.39,4.82,Clay,13.25,Sugarcane,Harvest,Kharif,Drip,River,4.07,No,15.17,Central
7.74,63.22,0.8,0.83,39.84,89.84,2143.77,4.2,Silt,14.68,Cotton,Flowering,Rabi,Drip,Rainwater,9.09,No,5.78,Central
8.15,11.52,1.32,1.45,22.37,80.23,1827.32,10.76,Sandy,2.47,Potato,Vegetative,Kharif,Sprinkler,Rainwater,1.63,No,13.86,North
6.35,36.79,0.44,3.24,41.79,31.66,949.79,7.96,Clay,2.34,Potato,Sowing,Rabi,Rainfed,Reservoir,10.84,Yes,49.41,South
6.04,37.12,1.24,2.83,35.26,67.34,820.46,6.74,Clay,19.56,Rice,Vegetative,Kharif,Sprinkler,Groundwater,6.83,No,91.09,East
7.49,37.33,0.56,1.4,18.1,31.08,1698.46,9.25,Loamy,15.6,Sugarcane,Flowering,Zaid,Rainfed,Reservoir,14.15,Yes,74.83,East
6.33,43.55,1.32,2.54,21.32,67.06,1192.66,4.86,Loamy,2.94,Sugarcane,Harvest,Zaid,Sprinkler,Reservoir,11.27,Yes,30.82,Central
5.2,42.11,0.72,3.3,12.59,34.56,2489.9,7.49,Loamy,2.48,Sugarcane,Harvest,Zaid,Drip,Rainwater,9.91,No,110.52,West
5.86,21.12,0.83,1.7,34.79,63.32,1356.0,7.0,Clay,1.81,Cotton,Flowering,Zaid,Drip,Groundwater,11.2,Yes,97.57,South
6.6,42.19,1.28,1.52,14.25,40.54,254.81,8.34,Silt,19.51,Potato,Flowering,Kharif,Rainfed,Groundwater,1.53,No,95.16,West
6.67,27.32,0.59,3.04,37.56,39.16,2106.01,5.94,Loamy,10.31,Cotton,Vegetative,Zaid,Rainfed,Rainwater,13.11,Yes,21.19,North
4.98,25.52,0.8,2.14,36.52,48.72,1748.03,5.69,Sandy,17.02,Cotton,Vegetative,Rabi,Drip,Rainwater,2.62,No,60.07,South
5.79,21.44,0.49,3.31,29.28,33.81,476.16,10.57,Loamy,8.99,Wheat,Vegetative,Rabi,Rainfed,Rainwater,11.09,Yes,20.03,East
7.11,43.83,0.67,1.65,28.77,78.64,681.99,10.14,Sandy,3.34,Potato,Sowing,Zaid,Sprinkler,Groundwater,3.0,Yes,36.75,South
8.0,51.78,0.96,3.34,16.11,81.39,1492.01,10.8,Loamy,19.18,Sugarcane,Flowering,Zaid,Rainfed,Groundwater,8.73,Yes,17.63,West
7.14,55.54,0.61,2.64,24.0,53.02,2461.15,9.65,Loamy,16.89,Wheat,Sowing,Rabi,Drip,Groundwater,10.65,No,70.11,South
5.78,60.17,1.17,2.1,39.65,32.72,558.93,8.24,Loamy,9.0,Potato,Flowering,Kharif,Drip,River,1.16,Yes,50.14,West
7.88,38.53,1.47,0.53,23.72,25.23,1752.31,10.38,Clay,6.0,Potato,Vegetative,Kharif,Canal,Rainwater,0.4,Yes,43.5,West
5.71,44.0,0.94,2.82,41.11,71.09,829.1,10.75,Clay,15.85,Potato,Flowering,Zaid,Sprinkler,Groundwater,1.76,Yes,105.81,Central
7.6,33.76,1.06,3.4,19.08,66.74,1803.24,4.53,Loamy,8.21,Sugarcane,Harvest,Rabi,Sprinkler,Reservoir,12.5,Yes,63.63,East
