Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
3,6.81,58.42,1.25,1.74,21.39,66.83,577.53,6.64,1142,2,3,3,2,2,315,1,2346,2
0,6.74,50.21,0.81,0.32,20.69,93.8,2244.81,9.67,224,0,4,2,4,1,314,1,4544,4
0,6.71,28.42,0.4,0.19,31.44,38.15,2210.9,5.71,722,2,3,3,1,1,1306,1,1655,0
3,5.52,53.46,0.58,0.41,16.04,67.22,2346.67,4.09,1877,2,1,3,2,2,998,2,3402,1
3,7.22,15.53,1.41,3.37,25.38,66.82,1018.97,7.99,1131,0,3,2,0,3,997,1,1237,1
1,6.71,17.56,1.34,0.71,32.93,59.52,1868.71,8.24,644,4,4,2,0,3,177,2,5827,3
1,6.07,24.96,0.88,0.44,17.5,89.9,508.8,7.98,1461,5,1,2,0,3,1339,1,4671,3
0,5.45,10.47,1.47,3.43,35.11,78.71,460.7,5.67,673,4,3,2,2,2,845,1,4453,0
0,6.35,12.45,1.14,0.39,36.55,87.87,466.6,6.17,704,6,1,2,1,3,315,2,924,4
0,7.67,27.85,0.64,2.69,18.69,37.21,1376.87,4.03,455,3,4,2,4,1,739,1,4440,2
3,6.01,56.65,1.45,0.57,13.55,63.12,26.47,7.0,565,0,1,1,2,3,1411,1,1100,3
2,6.35,37.01,1.52,2.14,40.94,85.07,342.83,8.04,1174,5,4,1,0,3,218,2,2865,3
3,7.05,17.71,1.03,3.32,15.11,38.46,1378.35,4.02,113,2,1,1,1,4,713,1,3912,3
0,5.5,11.03,0.32,0.83,28.51,25.57,1061.07,8.63,1111,5,1,1,0,4,288,1,2937,0
0,7.69,37.16,0.69,3.06,28.48,56.31,339.52,7.71,249,3,3,2,0,4,1336,2,567,4
2,7.75,33.78,0.4,1.84,15.65,78.53,1934.65,10.32,1883,3,4,1,4,1,691,2,4965,3
0,5.02,38.29,0.98,0.24,41.26,37.73,2037.3,9.85,1354,0,1,1,4,1,67,1,1254,4
2,7.16,53.16,0.93,0.82,14.25,75.65,1897.04,10.05,1865,2,4,1,1,1,762,2,5439,4
0,7.13,9.8,1.22,3.23,15.35,73.08,526.35,5.31,903,5,3,3,4,3,813,1,4456,4
2,6.89,32.65,0.77,1.78,21.24,82.78,597.96,6.35,1258,3,1,2,1,4,618,1,2477,3
2,4.94,30.03,0.53,0.18,21.33,27.79,1978.88,4.02,1254,4,3,1,1,3,86,1,2129,3
1,5.87,47.73,1.56,0.41,15.52,52.27,1656.96,7.35,214,6,3,2,2,3,605,2,1442,4
2,7.44,27.72,0.68,3.01,36.39,71.52,489.83,8.96,1690,5,3,3,4,2,1090,1,3662,2
0,7.11,18.46,1.34,0.82,25.36,27.53,1705.48,8.84,1789,4,3,1,2,2,715,1,144,1
3,4.89,14.99,0.47,1.25,33.38,83.38,2404.69,8.02,1710,3,3,3,1,2,1052,1,759,4
0,5.17,19.15,0.76,1.63,15.23,52.85,180.99,9.69,658,3,0,2,2,1,1356,2,3266,4
0,4.91,60.01,1.02,3.04,35.33,37.81,2142.45,9.23,502,0,3,2,0,1,164,2,4286,3
1,5.37,10.16,1.23,0.19,33.27,47.1,77.27,5.03,1879,4,1,2,0,4,1109,1,5094,1
2,6.13,24.85,0.72,0.73,41.74,52.89,1194.33,8.26,1718,5,1,2,4,3,604,2,3834,3
0,6.18,27.53,1.04,0.65,15.62,74.6,1738.92,4.25,707,0,1,3,4,2,440,1,690,0
1,6.48,21.36,0.82,3.39,33.05,84.33,1920.5,4.55,802,3,0,1,4,4,698,2,1216,3
1,7.68,25.03,0.86,3.26,31.45,48.55,661.54,8.14,36,0,4,1,4,1,1064,2,5163,1
3,8.12,60.84,1.02,3.32,18.58,37.99,606.6,5.05,1066,5,3,2,0,4,1173,1,3558,1
0,6.42,61.45,1.43,0.4,29.9,67.07,1061.21,9.44,678,5,4,1,1,2,866,2,5253,1
0,6.97,38.02,1.49,2.06,22.75,29.47,1114.68,7.4,98,6,4,3,4,1,1438,2,1306,4
0,7.54,33.96,0.53,0.58,27.67,37.41,2009.27,8.85,387,5,3,2,2,1,126,1,5627,3
1,7.14,62.85,1.42,1.32,29.03,49.3,325.96,7.8,1338,4,4,3,2,1,143,2,802,4
0,5.32,31.77,1.05,1.3,30.54,32.36,604.39,4.82,462,5,1,1,1,4,869,1,1339,0
3,7.74,63.22,0.8,0.83,39.84,89.84,2143.77,4.2,602,0,0,2,1,2,1371,1,3264,0
2,8.15,11.52,1.32,1.45,22.37,80.23,1827.32,10.76,1166,3,4,1,4,2,133,1,1274,2
0,6.35,36.79,0.44,3.24,41.79,31.66,949.79,7.96,1154,3,3,2,2,3,253,2,3198,3
0,6.04,37.12,1.24,2.83,35.26,67.34,820.46,6.74,1077,4,4,1,4,1,1145,1,5452,1
1,7.49,37.33,0.56,1.4,18.1,31.08,1698.46,9.25,693,5,0,3,2,3,581,2,4578,1
1,6.33,43.55,1.32,2.54,21.32,67.06,1192.66,4.86,1213,5,1,3,4,3,296,2,2228,0
1,5.2,42.11,0.72,3.3,12.59,34.56,2489.9,7.49,1167,5,1,3,1,2,1453,1,728,4
0,5.86,21.12,0.83,1.7,34.79,63.32,1356.0,7.0,127,0,0,3,1,1,289,2,5774,3
3,6.6,42.19,1.28,1.52,14.25,40.54,254.81,8.34,1072,3,0,1,2,1,123,1,5668,4
1,6.67,27.32,0.59,3.04,37.56,39.16,2106.01,5.94,177,0,4,3,2,2,478,2,1705,2
2,4.98,25.52,0.8,2.14,36.52,48.72,1748.03,5.69,829,0,4,2,1,2,728,1,3811,3
1,5.79,21.44,0.49,3.31,29.28,33.81,476.16,10.57,1812,6,4,2,2,2,278,2,1647,1
2,7.11,43.83,0.67,1.65,28.77,78.64,681.99,10.14,1253,3,3,3,4,1,764,2,2529,3
1,8.0,51.78,0.96,3.34,16.11,81.39,1492.01,10.8,1039,5,0,3,2,1,1335,2,1476,4
1,7.14,55.54,0.61,2.64,24.0,53.02,2461.15,9.65,817,6,3,2,1,1,234,1,4345,3
1,5.78,60.17,1.17,2.1,39.65,32.72,558.93,8.24,1813,3,0,1,1,4,86,2,3278,4
0,7.88,38.53,1.47,0.53,23.72,25.23,1752.31,10.38,1516,3,4,1,0,2,10,2,2926,4
0,5.71,44.0,0.94,2.82,41.11,71.09,829.1,10.75,718,3,0,3,4,1,146,2,432,0
1,7.6,33.76,1.06,3.4,19.08,66.74,1803.24,4.53,1736,5,1,2,4,3,418,2,3982,1
0,5.03,52.63,1.17,2.26,26.07,35.85,1140.87,5.14,35,4,4,3,2,4,685,2,5519,0
2,6.44,55.0,0.56,2.04,35.65,42.78,372.08,8.61,1191,2,0,3,1,3,632,2,3330,1
0,5.84,44.3,0.94,2.87,18.2,60.78,588.45,10.21,1786,4,3,3,0,3,447,1,1091,1
3,6.41,45.82,0.81,1.4,24.09,30.16,1451.93,5.81,539,5,1,1,0,2,1023,1,1038,4
2,7.13,33.84,1.1,3.4,27.09,63.28,635.28,5.58,950,5,1,2,0,1,736,1,45,0
2,5.59,21.72,0.78,0.93,36.55,56.23,1028.28,7.93,1224,0,1,2,2,1,455,2,5050,4
1,4.86,37.96,0.97,1.42,20.87,61.76,1569.6,10.62,720,2,3,2,1,2,885,2,4297,4
0,5.15,10.59,0.53,0.54,18.61,26.46,559.51,6.24,143,5,3,2,0,4,1169,1,736,3
1,7.47,11.2,1.45,1.52,41.6,33.14,2011.32,4.26,351,4,4,3,2,3,253,2,5505,3
3,6.85,64.84,1.01,2.26,41.73,40.34,1715.04,6.95,288,4,0,1,4,2,762,1,2338,2
1,5.07,59.06,1.3,2.63,18.87,51.96,1460.81,9.2,481,4,3,1,0,2,413,2,1624,1
3,7.96,13.7,0.68,1.31,27.27,33.58,1066.4,7.35,175,2,0,2,4,1,1335,2,4897,4
1,6.34,14.0,0.6,2.61,20.26,63.01,587.04,9.59,978,6,4,2,4,4,860,2,5748,1
3,7.21,44.79,1.35,1.32,31.58,74.63,429.84,9.61,106,0,4,1,2,4,617,2,1441,3
1,6.15,19.57,0.65,0.63,30.89,78.14,2305.97,8.77,638,6,1,3,0,1,802,1,2077,1
3,7.98,11.59,0.7,2.86,30.67,29.19,2422.87,8.81,1289,6,1,1,0,4,1368,2,3179,0
2,7.37,13.15,0.51,3.39,24.41,81.41,521.54,7.21,1450,3,1,2,0,1,1193,1,5323,2
3,7.72,55.14,0.49,1.49,28.54,63.34,85.03,4.41,1863,2,4,1,0,1,76,1,1364,2
1,7.62,61.26,0.34,2.4,31.83,63.97,1308.77,4.62,1215,0,3,1,4,2,1206,1,1420,2
3,7.79,40.96,1.07,2.28,31.32,57.22,1581.49,4.92,1163,5,0,1,0,3,23,2,3804,1
2,6.29,8.55,1.49,3.45,38.08,80.1,82.5,6.24,1535,6,3,2,4,2,84,2,2724,3
3,6.59,41.94,0.33,2.25,26.75,86.77,1.85,5.84,870,5,3,3,4,4,1249,2,5738,3
3,7.73,37.08,0.33,1.96,41.65,58.36,1614.43,8.8,179,3,0,2,4,4,1270,2,3523,2
1,5.13,36.9305479109332,1.32,0.46,21.52,64.6,289.14,9.73,150,5,1,2,2,2,435,1,250,0
0,5.26,14.28,0.84,1.41,32.48,78.81,162.65,6.18,748,2,0,1,0,4,1020,2,3575,4
3,7.55,31.67,1.16,0.5,35.06,39.21,598.62,8.17,754,3,4,1,2,2,752,1,1305,3
3,5.85,37.66,0.55,0.16,21.22,44.23,1633.19,4.12,1756,6,4,3,4,3,1139,2,4064,4
1,7.66,44.16,0.96,2.39,13.49,70.3,2331.69,4.31,968,3,4,1,0,3,730,1,5498,0
2,5.65,24.81,1.6,2.88,20.24,26.3,2196.12,5.05,284,5,0,2,0,1,558,1,3093,1
0,5.41,9.27,0.91,0.6,41.87,45.39,177.3,10.16,1481,5,4,1,2,4,460,2,294,2
3,8.15,59.47,1.18,3.06,37.27,58.69,2228.12,10.54,1616,3,4,1,1,1,604,2,3591,4
2,6.91,15.8,0.43,0.42,25.16,35.17,1881.38,9.51,550,5,1,2,2,4,469,2,3121,3
2,5.37,31.2,0.76,2.01,28.2,64.04,2110.28,8.34,606,5,1,1,2,4,71,2,3241,4
3,7.38,46.85,1.25,1.46,27.13,26.39,2338.71,8.55,1339,3,4,1,2,4,1027,2,5810,3
1,6.32,56.44,1.07,1.08,38.76,73.85,273.22,8.95,1325,6,3,2,1,1,1253,1,2675,3
2,7.77,24.18,1.34,0.91,30.29,45.41,565.36,6.91,1651,0,4,2,1,2,511,2,2622,3
1,4.99,28.99,0.57,0.26,30.32,61.52,879.59,7.33,783,4,3,3,0,2,941,2,5282,3
2,6.35,35.42,0.8,0.24,35.59,53.62,1212.23,8.54,74,0,0,3,0,1,743,1,5897,0
0,6.97,54.78,1.55,2.19,34.99,59.97,92.24,7.35,1253,3,3,1,1,3,791,1,4936,2
2,6.16,26.5,0.99,1.67,37.6,85.48,1877.28,8.21,307,2,4,3,4,4,1059,2,2711,1
0,7.71,61.61,0.66,0.69,34.4,87.88,868.11,10.64,793,4,1,1,0,1,737,1,2126,4
2,5.49,54.18,1.35,2.64,17.09,72.81,327.41,10.74,327,4,0,2,2,3,100,1,1502,2
0,8.15,18.26,0.64,0.79,14.67,62.86,1713.51,7.83,1759,0,0,2,2,4,1024,1,593,3
1,6.51,11.15,0.84,3.24,28.29,70.47,1962.29,8.66,780,5,4,1,2,3,839,2,5834,4
1,7.97,44.53,1.08,3.01,39.36,68.47,2149.35,5.15,358,5,1,2,2,3,1333,1,2301,2
0,6.09,51.79,0.72,0.32,23.83,48.32,7.17,5.89,53,2,0,3,4,1,1350,1,21,2
2,6.0,19.44,0.6,2.0,24.32,82.66,420.35,9.95,1543,2,0,2,1,2,902,1,322,4
0,5.42,39.76,1.54,3.08,16.09,51.16,302.52,9.74,1375,2,3,1,4,4,817,2,634,2
3,4.87,41.59,1.58,2.45,40.36,92.96,1896.49,5.35,921,4,0,3,2,2,829,2,5849,4
2,7.07,50.29,0.6,3.01,26.83,26.53,2167.17,9.77,6,6,1,3,0,1,1377,2,95,0
0,5.17,60.99,0.97,2.92,12.61,69.35,2090.47,6.14,1674,6,4,3,0,2,603,2,214,4
2,7.77,50.06,0.86,3.15,38.46,87.49,2031.21,7.96,43,4,4,2,0,3,332,2,1216,1
3,6.8,62.54,1.01,2.58,19.43,39.94,1967.86,9.57,1473,5,3,3,1,4,1175,2,2136,1
2,5.17,22.09,0.82,1.76,39.08,46.72,691.67,5.34,1022,2,1,1,4,3,480,2,1097,4
1,6.99,51.38,1.03,2.64,35.21,42.92,1827.24,8.42,188,5,4,2,0,3,221,2,5457,2
3,7.11,60.07,0.94,2.65,12.14,91.06,1667.55,8.83,1536,2,3,2,0,3,95,2,4851,4
2,7.14,27.96,1.5,2.27,36.37,62.28,708.82,9.49,985,0,4,3,1,1,489,1,3896,4
3,6.94,55.15,1.28,0.54,40.93,45.37,1766.57,10.2,1616,3,1,2,1,4,1315,2,4673,0
1,5.06,32.59,0.3,0.26,32.74,27.15,1756.66,4.8,1059,3,1,1,4,1,291,2,2031,3
3,6.65,11.72,1.43,1.27,40.5,51.07,1503.57,4.29,1866,2,4,3,0,4,28,2,265,0
3,6.6,54.49,1.16,2.88,14.21,32.65,905.84,10.66,1798,3,0,3,1,4,419,1,5043,0
0,7.43,16.6,0.59,1.65,22.66,70.14,2350.17,5.71,111,4,1,3,4,1,1415,2,84,3
1,6.96,50.88,1.58,2.97,26.64,65.35,371.94,8.07,719,4,4,1,4,2,605,1,4102,0
1,5.24,23.1,1.4,1.78,18.09,34.12,1313.74,4.81,1397,5,0,1,1,1,576,1,4107,0
1,6.73,21.1,1.14,1.55,40.03,56.61,1089.05,7.75,1515,3,3,2,2,2,1421,2,5424,0
3,5.23,33.3,0.6,2.86,34.79,43.15,2477.43,5.19,296,2,3,1,0,3,954,1,1373,3
1,6.82,26.02,0.94,1.83,33.91,28.34,604.69,7.78,1117,4,3,3,0,1,1352,1,627,1
3,7.09,62.24,0.52,1.07,23.75,59.28,848.32,8.6,1899,5,1,2,1,3,1210,1,3470,0
2,8.05,19.4,0.76,1.98,35.09,26.55,835.49,8.18,1455,2,0,2,0,4,278,2,1174,2
1,7.55,42.23,1.11,2.46,18.92,29.97,410.55,8.75,1846,6,4,1,1,1,725,1,1229,4
3,7.95,20.95,1.38,0.49,26.44,46.29,1077.83,5.29,1621,3,0,3,2,4,69,1,3817,3
1,6.43,32.36,1.32,2.12,23.02,45.92,1240.83,5.06,1731,6,3,2,2,1,639,1,5422,2
2,6.53,26.0,0.8,1.32,12.22,93.82,2144.63,9.45,1865,5,1,2,4,4,1353,2,3269,3
2,6.99,33.7,1.23,0.75,14.8,51.01,1722.57,8.9,1883,0,4,3,2,3,1253,1,1077,2
2,5.26,17.14,1.03,0.86,24.19,43.5,972.57,10.69,218,3,0,3,0,2,181,2,4522,4
1,5.83,43.23,1.16,2.19,21.54,61.49,211.88,5.61,1165,6,4,3,2,2,679,1,1797,4
2,6.99,9.25,0.55,0.23,21.92,34.76,1306.52,10.48,1185,0,0,2,0,4,1402,2,3498,3
3,5.58,48.88,0.6,1.99,22.93,71.22,627.83,9.32,1312,2,0,2,2,3,1384,1,5736,3
2,5.18,19.17,0.84,3.36,39.65,27.12,2314.24,4.12,970,4,1,2,2,3,1265,1,1588,0
2,5.26,57.61,1.11,1.45,34.69,54.66,301.95,10.03,1545,4,0,1,2,2,280,2,272,0
2,5.43,38.84,1.57,2.83,34.26,66.28,2016.25,8.1,390,0,0,1,1,3,865,1,2740,1
3,7.39,19.97,1.03,1.72,33.33,82.57,849.51,10.23,895,2,0,3,4,2,741,1,1541,1
3,7.47,27.88,0.7,1.79,25.01,59.63,1911.33,7.39,1200,2,4,2,2,2,1380,1,5637,4
1,5.59,52.12,1.04,2.36,34.58,57.54,425.36,7.86,299,6,0,3,0,3,81,1,1166,0
2,7.76,27.73,1.24,0.47,32.92,31.71,1302.11,4.41,1893,3,3,3,4,2,1404,2,2818,3
0,7.39,54.81,0.36,2.45,36.11,74.48,2109.6,5.88,235,6,1,3,4,4,459,2,2844,2
2,5.94,37.9,0.46,1.97,32.86,58.06,1179.85,9.34,1450,5,4,1,2,3,687,2,5747,3
0,5.03,38.62,0.96,2.79,21.03,36.48,1811.41,6.8,579,3,4,3,0,2,944,2,2717,1
3,5.6,36.62,1.12,2.66,24.64,30.7,1357.82,5.42,1855,4,3,3,4,2,339,2,2765,0
1,7.36,59.11,0.71,2.98,16.45,57.52,611.03,9.78,1870,2,3,3,0,3,359,2,4104,1
3,8.12,21.43,1.21,2.39,39.41,76.2,1674.38,9.25,1639,0,0,2,2,1,1169,2,4695,3
0,5.3,63.58,0.89,1.16,41.12,74.43,2075.71,7.93,574,3,1,1,1,3,103,1,586,0
2,7.56,16.47,1.05,1.28,14.21,28.58,730.51,6.3,1317,2,1,1,4,2,107,1,5389,1
2,6.05,37.41,0.6,3.13,18.78,60.52,282.83,10.82,570,2,4,1,4,4,701,1,5368,3
2,6.31,26.76,1.54,1.98,31.25,66.17,1160.41,5.38,492,6,4,1,1,3,766,2,2220,1
1,6.47,48.01,0.41,2.38,24.55,79.62,442.04,7.78,1538,5,1,2,0,4,1207,2,1936,2
1,7.3,59.11,0.72,0.12,36.66,91.24,631.79,10.76,1333,2,0,1,2,1,689,1,2742,3
2,6.84,16.27,0.64,0.2,28.61,76.75,2325.71,6.68,1265,6,1,1,1,1,171,1,5268,3
3,6.68,26.34,0.94,2.88,39.85,27.32,2276.54,9.01,31,2,0,2,0,2,940,2,3699,2
1,5.95,24.5,1.37,0.93,33.25,46.05,1465.96,7.87,709,5,4,3,1,4,844,1,5052,2
1,6.65,64.19,0.84,2.59,16.21,77.26,2058.78,5.43,425,3,0,3,1,4,198,2,483,2
1,7.25,44.95,1.23,3.44,22.43,31.11,910.63,5.08,836,5,3,2,4,1,725,2,4235,1
0,4.98,58.15,0.34,0.82,20.44,67.92,2439.23,5.52,1231,5,3,3,1,1,1342,2,4364,4
2,4.88,36.18,1.25,0.15,25.43,48.99,410.69,5.0,1569,3,0,3,4,2,1088,2,1572,1
3,5.69,44.63,0.59,2.43,40.66,73.45,1729.37,9.38,1264,6,4,1,4,1,986,2,2290,0
2,5.66,43.12,0.49,3.41,15.33,35.09,2356.11,5.31,1429,2,0,1,4,2,409,1,4411,0
3,7.84,24.2,1.1,1.66,27.35,93.65,811.25,9.87,977,6,3,3,0,2,327,1,4525,2
3,7.39,18.48,0.44,2.01,19.63,30.44,273.64,7.97,806,3,4,2,4,2,466,2,1831,2
3,7.09,60.16,1.09,0.11,13.68,51.05,43.18,8.26,1541,2,1,2,4,2,627,1,2046,0
3,7.05,42.54,0.88,0.82,12.21,71.37,1913.37,9.36,418,6,1,3,2,2,1025,1,2465,0
0,5.46,46.68,0.36,1.86,32.41,74.91,1642.58,7.15,1696,5,4,3,4,4,74,2,5356,2
3,5.79,18.41,1.04,3.49,41.39,56.28,2491.26,7.42,1626,2,0,1,4,1,257,2,2449,2
0,5.53,12.48,0.46,2.87,24.12,90.68,379.98,5.19,542,2,1,2,2,3,1374,1,338,0
1,6.39,33.76,0.86,0.82,14.54,72.57,1135.23,10.18,458,5,4,3,2,2,1139,1,4793,1
1,6.23,54.27,0.66,2.75,19.46,51.29,1621.61,6.57,903,6,0,3,2,2,1235,2,2881,1
0,5.58,49.14,0.84,2.81,22.93,39.11,2319.68,8.66,1572,0,0,3,1,4,97,1,1709,1
1,7.28,40.53,0.35,1.17,19.07,94.16,1527.3,10.22,595,4,0,3,0,4,68,2,1729,2
1,5.4,56.31,1.31,0.63,29.87,36.91,1153.31,10.98,1239,6,0,2,2,3,1021,2,870,3
2,6.44,10.16,1.45,2.4,19.15,87.21,1027.59,9.96,1468,6,4,1,1,4,32,1,2638,0
0,8.06,10.01,1.58,1.57,34.65,65.73,2320.77,5.15,823,3,0,1,4,3,1177,1,3784,1
1,4.93,35.98,0.67,3.4,20.82,86.37,2349.96,9.91,368,3,3,2,1,3,1398,2,2194,0
0,7.1,30.53,1.59,1.39,34.48,31.31,3.8,6.48,1255,2,4,1,4,1,119,1,1539,4
3,7.72,17.05,0.45,2.61,22.71,50.84,510.1,10.36,863,5,3,1,0,4,1277,1,4123,2
3,6.05,16.51,1.59,0.86,28.6,29.73,394.65,10.38,282,4,1,1,1,3,952,2,3566,2
0,5.1,20.15,0.33,1.26,20.56,94.54,1933.58,8.72,1681,0,3,1,2,1,407,1,3449,4
3,6.45,50.47,1.28,0.89,37.49,77.97,850.0,9.6,906,6,3,1,4,3,303,2,2570,4
0,7.81,9.11,1.11,1.01,32.08,61.97,140.9,4.49,944,3,0,3,1,4,1341,1,4803,4
0,5.34,32.43,1.43,3.21,39.52,84.71,1696.19,5.17,1685,5,1,3,2,2,873,2,1242,2
2,5.06,57.18,0.4,0.57,22.53,80.84,861.78,7.29,1529,6,1,3,0,1,1086,1,3563,2
2,6.07,25.93,0.94,3.46,38.68,45.62,2064.9,9.33,15,0,0,3,2,2,611,2,5399,4
3,7.01,61.13,1.45,0.56,30.89,91.0,417.92,8.49,1637,6,1,2,4,3,561,1,4800,4
0,5.15,33.98,0.39,1.38,34.18,55.81,774.37,8.01,265,4,4,3,0,4,664,1,108,4
3,6.52,49.24,0.42,0.12,24.39,43.22,481.27,9.28,1269,3,0,2,2,3,444,2,3349,1
1,5.83,16.15,0.55,3.29,17.19,25.25,290.56,8.18,228,3,0,3,1,1,44,2,5803,3
1,6.27,47.48,1.1,0.62,22.17,56.47,545.3,9.1,45,5,3,1,2,1,25,1,3880,0
2,7.64,63.22,1.46,2.54,24.39,25.22,2213.03,8.43,1118,4,4,2,0,3,1122,2,4196,1
3,7.11,40.67,0.99,0.16,37.3,45.72,2441.87,7.63,1476,2,3,2,1,1,627,2,1219,2
1,5.35,50.45,1.19,1.67,30.95,54.33,1177.06,5.09,1556,0,3,2,0,2,238,1,220,2
2,6.81,31.32,0.66,2.7,14.96,48.93,1788.88,6.99,522,2,1,3,2,2,1145,1,4218,3
0,4.86,19.73,0.45,0.25,14.51,66.19,38.57,7.65,39,4,4,1,4,2,575,2,3195,1
3,6.42,35.48,1.06,0.79,24.56,47.32,565.61,10.43,1342,4,4,1,4,1,883,2,2120,0
3,8.14,48.87,0.97,1.23,17.0,89.75,394.16,7.68,923,5,0,2,1,4,828,2,902,1
1,7.44,27.36,0.63,2.46,38.5,42.26,1235.71,9.55,1770,3,0,2,4,3,552,1,2386,2
1,5.6,58.41,0.83,0.62,23.46,82.55,2243.39,9.2,439,4,1,1,0,3,801,2,3158,0
2,7.16,49.8,1.22,0.65,39.24,45.9,125.59,5.25,1372,4,1,2,2,4,45,1,2469,4
3,6.96,41.31,0.39,2.01,18.69,78.14,989.18,4.99,941,0,4,2,4,4,756,2,2366,3
2,7.49,55.64,1.08,3.38,25.52,26.8,1876.77,10.73,1740,2,4,2,0,4,950,1,1128,1
2,5.67,11.19,0.89,2.49,32.25,53.35,294.58,7.54,1508,6,1,2,2,2,1303,1,5646,0
2,7.7,30.71,0.73,2.73,29.7,86.8,469.3,9.94,1464,0,4,2,0,3,1301,1,3055,3
0,7.12,23.35,0.77,0.15,27.32,50.98,2399.33,8.25,1847,2,0,3,1,1,220,1,838,1
3,4.89,30.35,1.16,1.39,38.92,88.47,70.86,10.03,1382,3,0,1,4,4,138,1,1144,3
1,6.05,44.47,1.43,3.2,18.76,27.16,596.14,8.81,554,0,3,1,0,4,552,1,4619,4
0,5.37,18.99,1.16,1.76,41.61,28.2,1029.36,7.25,573,0,1,1,1,2,602,1,332,3
3,5.69,8.76,0.82,0.89,21.72,43.42,2278.41,10.89,34,0,4,1,2,2,1452,1,5770,2
0,5.43,13.69,1.24,0.45,19.97,55.81,1699.65,6.78,568,2,3,2,0,2,707,1,61,1
3,6.67,43.36,1.06,1.41,37.28,55.83,1021.29,7.58,197,0,3,1,0,2,1286,1,3600,1
0,6.71,56.02,0.39,1.5,21.06,75.26,1205.96,9.9,1800,2,1,3,0,1,431,2,3564,0
2,4.82,58.0,0.84,2.49,28.63,91.03,2424.68,8.02,134,2,3,3,2,1,1335,1,5345,3
0,6.6,30.39,1.21,0.37,30.75,52.82,1774.64,10.59,427,2,3,1,4,2,1102,1,4509,3
3,5.21,15.1,0.92,0.4,41.81,38.39,1364.09,10.42,1251,0,4,2,0,1,1287,1,3766,0
2,5.42,24.37,0.8,3.13,28.7,60.68,143.96,8.51,1376,5,4,1,0,3,1361,1,4678,2
2,5.95,21.54,1.26,2.57,18.41,82.51,525.98,4.84,978,3,0,1,2,1,896,2,785,2
1,7.01,50.96,0.86,1.99,24.51,61.63,484.04,5.2,1434,5,3,1,4,1,196,1,4388,2
3,5.81,42.37,0.79,2.66,16.49,60.35,1421.04,8.18,1599,6,3,3,2,4,940,1,1780,0
3,8.06,8.2,1.54,2.43,41.55,42.1,1844.21,9.93,1715,6,0,2,4,1,1415,1,3746,1
3,5.15,19.39,1.27,1.18,37.3,36.16,2338.83,10.79,560,6,4,2,0,3,10,1,5784,3
2,7.96,25.5,1.11,1.55,39.21,86.72,1980.94,4.92,943,4,4,3,4,2,494,1,4149,0
2,6.25,17.34,1.04,2.68,35.51,29.9,173.27,6.79,1157,4,4,2,0,1,489,1,3887,0
2,6.38,13.22,1.59,1.22,34.22,92.55,2294.69,5.09,1108,0,0,2,4,2,355,1,1739,1
2,7.19,25.08,1.57,0.25,27.9,36.12,977.8,8.63,1030,3,3,3,0,1,972,2,5103,1
1,5.21,27.47,0.33,2.34,26.4,60.66,1788.74,6.27,1899,2,0,1,0,1,1132,2,4322,1
3,6.05,14.97,1.07,0.32,18.9,58.92,110.2,10.33,1425,5,0,2,2,1,245,2,399,2
0,5.5,42.2,0.73,1.04,30.06,72.08,1937.56,9.68,1269,2,0,1,0,1,796,2,3149,0
3,7.41,22.61,1.46,3.1,12.46,47.82,667.04,4.3,1902,0,3,3,4,4,474,1,3690,2
2,5.52,30.75,1.18,2.43,21.68,77.42,775.91,10.86,730,0,1,1,0,2,1074,2,3816,2
3,5.16,42.42,1.16,2.93,28.13,27.28,934.35,9.42,1626,5,1,1,2,3,1279,2,3654,2
0,6.55,25.73,1.38,0.58,29.61,79.53,449.99,5.67,1662,2,0,1,4,1,183,1,4108,1
1,6.01,35.22,1.11,2.29,19.16,85.53,340.96,7.55,643,2,4,3,2,4,1226,1,2767,3
2,5.37,62.64,0.32,1.32,29.87,89.58,1759.08,5.84,107,6,1,2,1,4,1287,1,4461,1
1,4.91,21.48,1.02,3.18,36.35,75.53,798.24,10.64,882,2,4,1,1,4,1421,1,2615,3
2,5.26,28.86,1.25,2.9,28.78,84.85,1088.16,10.95,1602,0,4,1,0,2,203,2,1213,1
1,5.84,38.23,1.32,3.2,37.19,73.08,2434.91,6.11,1653,5,3,3,4,3,879,2,1892,0
0,6.04,25.54,0.37,0.17,24.4,89.92,1578.11,8.93,1034,2,3,3,1,2,432,1,79,4
2,8.15,9.17,1.19,0.85,14.4,87.58,1716.51,5.97,407,3,1,2,0,2,168,1,3064,2
2,7.89,32.88,1.37,0.34,30.67,51.05,1828.25,5.44,1174,6,3,2,0,3,1426,2,2880,4
2,8.12,56.71,0.35,1.46,25.02,71.24,2467.24,4.11,1414,3,1,2,1,3,387,1,3493,1
3,6.17,26.0,0.61,1.44,32.31,71.56,1199.83,5.9,1544,0,0,1,2,4,3,2,3934,1
0,6.45,42.74,1.44,1.04,37.21,36.68,1566.68,8.3,706,6,1,3,4,4,559,2,2953,4
